onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	wood_moderate_009_new	10	909	0.000000
40	8	1	foliage_final_067_new	2	167	0.000000
48	8	1	fabric_object_012_new	1	62	0.000000
56	8	1	metal_moderate_044_new	5	444	0.000000
64	8	1	stone_object_010_new	8	760	0.000000
72	8	1	water_object_023_new	9	873	0.000000
80	8	1	metal_moderate_004_new	5	404	0.000000
88	8	1	glass_object_016_new	3	266	0.000000
96	8	1	stone_object_039_new	8	789	0.000000
104	8	1	wood_object_028_new	10	978	0.000000
112	8	1	paper_moderate_036_new	6	536	0.000000
120	8	1	leather_moderate_046_new	4	346	0.000000
128	8	1	metal_object_034_new	5	484	0.000000
136	8	2	metal_object_034_new	5	484	137.026412
144	8	1	wood_moderate_012_new	10	912	0.000000
152	8	1	glass_object_046_new	3	296	0.000000
160	8	1	plastic_object_035_new	7	685	0.000000
168	8	1	plastic_moderate_003_new	7	603	0.000000
176	8	1	foliage_final_086_new	2	186	0.000000
184	8	1	stone_moderate_009_new	8	709	0.000000
192	8	1	plastic_object_015_new	7	665	0.000000
200	8	1	plastic_object_037_new	7	687	0.000000
208	8	1	stone_moderate_025_new	8	725	0.000000
216	8	2	stone_moderate_025_new	8	725	217.024852
224	8	1	metal_object_037_new	5	487	0.000000
232	8	2	metal_object_037_new	5	487	0.000000
240	8	1	foliage_final_041_new	2	141	0.000000
248	8	1	paper_object_020_new	6	570	0.000000
256	8	1	water_moderate_037_new	9	837	0.000000
264	8	1	foliage_final_097_new	2	197	0.000000
272	8	1	stone_object_029_new	8	779	0.000000
280	8	1	glass_moderate_010_new	3	210	0.000000
288	8	2	glass_moderate_010_new	3	210	289.023611
296	8	1	leather_moderate_019_new	4	319	0.000000
304	8	1	leather_moderate_022_new	4	322	0.000000
312	8	1	water_object_045_new	9	895	0.000000
320	8	1	glass_moderate_048_new	3	248	0.000000
328	8	2	glass_moderate_048_new	3	248	0.000000
336	8	1	glass_object_018_new	3	268	0.000000
344	8	1	wood_object_032_new	10	982	0.000000
352	8	1	metal_moderate_014_new	5	414	0.000000
360	8	1	fabric_moderate_044_new	1	44	0.000000
368	8	1	paper_object_040_new	6	590	0.000000
376	8	1	water_object_010_new	9	860	0.000000
384	8	1	plastic_moderate_044_new	7	644	0.000000
392	8	1	water_object_047_new	9	897	0.000000
400	8	1	fabric_moderate_031_new	1	31	0.000000
408	8	1	paper_object_037_new	6	587	0.000000
416	8	1	leather_moderate_050_new	4	350	0.000000
424	8	1	paper_object_016_new	6	566	0.000000
432	8	1	foliage_final_073_new	2	173	0.000000
440	8	1	fabric_object_045_new	1	95	0.000000
448	8	1	fabric_moderate_033_new	1	33	0.000000
456	8	1	wood_object_010_new	10	960	0.000000
464	8	1	leather_moderate_013_new	4	313	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
