onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	34
32	8	1	n04297750_25624	1	36	0.0	34
40	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	66	0.0	34
48	8	1	n03950228_27533	1	31	0.0	34
56	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	41	0.0	34
64	8	1	n02802215_26105	1	16	0.0	34
72	8	1	neonVarinImg006_realRect_alpha_0p7_sat_0p3_bgray	2	76	0.0	34
80	8	1	n04587559_13463	1	37	0.0	34
88	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	48	0.0	34
96	8	1	n03455488_28622	1	26	0.0	34
104	8	2	n03455488_28622	1	26	105.88733350300026	34
112	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	62	0.0	34
120	8	1	n02841315_35046	1	17	0.0	34
128	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	39	0.0	34
136	8	1	n04210120_9062	1	33	0.0	34
144	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	0.0	34
152	8	1	n03063599_4177	1	23	0.0	34
160	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	46	0.0	34
168	8	1	n03335030_10544	1	24	0.0	34
176	8	2	n03335030_10544	1	24	177.632425556003	34
184	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	34
192	8	1	n02797295_15411	1	14	0.0	34
200	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	0.0	34
208	8	1	n02799175_11275	1	15	0.0	34
216	8	1	neonVarinImg001_IllusSurf_alpha_0p7_sat_0p3_bgray	2	71	0.0	34
224	8	1	n03483823_8150	1	29	0.0	34
232	8	1	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	0.0	34
240	8	1	n04233124_14971	1	34	0.0	34
248	8	2	n04233124_14971	1	34	249.64252026300528	34
256	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	59	0.0	34
264	8	1	n03425413_18382	1	25	0.0	34
272	8	1	abuttingLine019_linespace_6_angle_090_hline	2	57	0.0	34
280	8	1	n02346627_13993	1	8	0.0	34
288	8	1	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	0.0	34
296	8	1	n02843158_4722	1	18	0.0	34
304	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	34
312	8	1	n03483823_7612	1	28	0.0	34
320	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	53	0.0	34
328	8	1	n02391049_2286	1	10	0.0	34
336	8	2	n02391049_2286	1	10	339.23065810600383	34
344	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	0.0	34
352	8	1	n04070727_16664	1	32	0.0	34
360	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	54	0.0	34
368	6	-2	n/a	n/a	n/a	0.0	34
