onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	33
32	8	1	n02951358_23759	1	21	0.0	33
40	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	50	0.0	33
48	8	1	n02472293_34273	1	12	0.0	33
56	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	64	0.0	33
64	8	1	n02882301_14188	1	19	0.0	33
72	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	49	0.0	33
80	8	2	abuttingLine011_linespace_1p2_angle_090_hline	2	49	81.64422527299757	33
88	8	1	n03472535_4645	1	27	0.0	33
96	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	43	0.0	33
104	8	2	abuttingLine005_linespace_1p2_angle_000_vline	2	43	105.63610346800124	33
112	8	1	n02374451_17284	1	9	0.0	33
120	8	1	abuttingLine017_linespace_6_angle_000_vline	2	55	0.0	33
128	8	1	n02068974_4884	1	7	0.0	33
136	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	52	0.0	33
144	8	1	n01621127_19020	1	1	0.0	33
152	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	42	0.0	33
160	8	1	n01944390_20670	1	5	0.0	33
168	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	45	0.0	33
176	8	1	n02974003_9408	1	22	0.0	33
184	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	68	0.0	33
192	8	1	n01858441_11077	1	3	0.0	33
200	8	1	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	0.0	33
208	8	1	n01855672_15767	1	2	0.0	33
216	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	0.0	33
224	8	2	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	225.63205256999936	33
232	8	1	origImg_181	1	38	0.0	33
240	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	44	0.0	33
248	8	1	n03743279_13788	1	30	0.0	33
256	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	40	0.0	33
264	8	1	n02882647_18337	1	20	0.0	33
272	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	67	0.0	33
280	8	1	n01943899_24131	1	4	0.0	33
288	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	61	0.0	33
296	8	1	n02766534_15976	1	13	0.0	33
304	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	51	0.0	33
312	8	1	n02005790_9371	1	6	0.0	33
320	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	63	0.0	33
328	8	1	n02439033_9911	1	11	0.0	33
336	8	1	neonVarinImg003_Kanizsa_alpha_0p7_sat_0p3_bgray	2	73	0.0	33
344	8	2	neonVarinImg003_Kanizsa_alpha_0p7_sat_0p3_bgray	2	73	347.23717451599805	33
352	8	1	n04252077_10859	1	35	0.0	33
360	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	58	0.0	33
368	6	-2	n/a	n/a	n/a	0.0	33
