onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	39
32	8	1	n02797295_15411	1	14	0.0	39
40	8	2	n02797295_15411	1	14	41.629920250001305	39
48	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	68	0.0	39
56	8	1	n01855672_15767	1	2	0.0	39
64	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	66	0.0	39
72	8	1	n03425413_18382	1	25	0.0	39
80	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	64	0.0	39
88	8	1	n02346627_13993	1	8	0.0	39
96	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	54	0.0	39
104	8	1	n02951358_23759	1	21	0.0	39
112	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	44	0.0	39
120	8	1	n02391049_2286	1	10	0.0	39
128	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	59	0.0	39
136	8	1	n02472293_34273	1	12	0.0	39
144	8	1	neonVarinImg003_Kanizsa_alpha_0p7_sat_0p3_bgray	2	73	0.0	39
152	8	1	n01621127_19020	1	1	0.0	39
160	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	52	0.0	39
168	8	1	n03483823_7612	1	28	0.0	39
176	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	0.0	39
184	8	1	n02882647_18337	1	20	0.0	39
192	8	1	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	0.0	39
200	8	1	n01858441_11077	1	3	0.0	39
208	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	39
216	8	1	n03950228_27533	1	31	0.0	39
224	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	67	0.0	39
232	8	1	n04233124_14971	1	34	0.0	39
240	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	40	0.0	39
248	8	2	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	40	249.62991279400012	39
256	8	1	n02882301_14188	1	19	0.0	39
264	8	2	n02882301_14188	1	19	265.6414398659981	39
272	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	62	0.0	39
280	8	1	n02974003_9408	1	22	0.0	39
288	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	39
296	8	1	n03472535_4645	1	27	0.0	39
304	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	53	0.0	39
312	8	1	n02439033_9911	1	11	0.0	39
320	8	1	neonVarinImg001_IllusSurf_alpha_0p7_sat_0p3_bgray	2	71	0.0	39
328	8	1	n02005790_9371	1	6	0.0	39
336	8	1	abuttingLine019_linespace_6_angle_090_hline	2	57	0.0	39
344	8	1	n04297750_25624	1	36	0.0	39
352	8	2	n04297750_25624	1	36	353.63034834800055	39
360	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	46	0.0	39
368	6	-2	n/a	n/a	n/a	0.0	39
