onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	32
32	8	1	n02472293_34273	1	12	0.0	32
40	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	66	0.0	32
48	8	2	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	66	49.636120470000606	32
56	8	1	n04252077_10859	1	35	0.0	32
64	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	53	0.0	32
72	8	1	n03472535_4645	1	27	0.0	32
80	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	40	0.0	32
88	8	1	origImg_181	1	38	0.0	32
96	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	32
104	8	1	n02005790_9371	1	6	0.0	32
112	8	2	n02005790_9371	1	6	113.6329094190005	32
120	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	39	0.0	32
128	8	1	n02439033_9911	1	11	0.0	32
136	8	1	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	0.0	32
144	8	1	n03950228_27533	1	31	0.0	32
152	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	41	0.0	32
160	8	1	n02799175_11275	1	15	0.0	32
168	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	0.0	32
176	8	2	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	177.6454009299996	32
184	8	1	n03335030_10544	1	24	0.0	32
192	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	67	0.0	32
200	8	1	n02766534_15976	1	13	0.0	32
208	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	46	0.0	32
216	8	1	n02802215_26105	1	16	0.0	32
224	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	49	0.0	32
232	8	1	n03743279_13788	1	30	0.0	32
240	8	1	abuttingLine017_linespace_6_angle_000_vline	2	55	0.0	32
248	8	1	n01621127_19020	1	1	0.0	32
256	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	0.0	32
264	8	1	n01944390_20670	1	5	0.0	32
272	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	51	0.0	32
280	8	2	abuttingLine013_linespace_2p4_angle_000_vline	2	51	281.6453811199972	32
288	8	1	n01943899_24131	1	4	0.0	32
296	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	0.0	32
304	8	1	n02374451_17284	1	9	0.0	32
312	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	58	0.0	32
320	8	1	n04070727_16664	1	32	0.0	32
328	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	61	0.0	32
336	8	1	n03483823_7612	1	28	0.0	32
344	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	63	0.0	32
352	8	1	n02882301_14188	1	19	0.0	32
360	8	1	neonVarinImg003_Kanizsa_alpha_0p7_sat_0p3_bgray	2	73	0.0	32
368	6	-2	n/a	n/a	n/a	0.0	32
