onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	28
32	8	1	n03950228_27533	1	25	0.0	28
40	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	37	0.0	28
48	8	1	n04587559_13463	1	31	0.0	28
56	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	36	0.0	28
64	8	1	n02882301_14188	1	16	0.0	28
72	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	46	0.0	28
80	8	1	n04210120_9062	1	27	0.0	28
88	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	54	0.0	28
96	8	1	n02797295_15411	1	12	0.0	28
104	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	42	0.0	28
112	8	1	n02766534_15976	1	11	0.0	28
120	8	1	abuttingLine017_linespace_6_angle_000_vline	2	49	0.0	28
128	8	2	abuttingLine017_linespace_6_angle_000_vline	2	49	129.62263180699665	28
136	8	1	n04070727_16664	1	26	0.0	28
144	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	63	0.0	28
152	8	1	n04252077_10859	1	29	0.0	28
160	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	52	0.0	28
168	8	1	origImg_181	1	32	0.0	28
176	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	34	0.0	28
184	8	1	n03063599_4177	1	19	0.0	28
192	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	50	0.0	28
200	8	1	n02472293_34273	1	10	0.0	28
208	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	48	0.0	28
216	8	1	n02951358_23759	1	18	0.0	28
224	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	39	0.0	28
232	8	1	n01855672_15767	1	2	0.0	28
240	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	55	0.0	28
248	8	2	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	55	249.63703373100725	28
256	8	1	n01944390_20670	1	5	0.0	28
264	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	40	0.0	28
272	8	1	n02346627_13993	1	7	0.0	28
280	8	2	n02346627_13993	1	7	281.6363383370044	28
288	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	44	0.0	28
296	8	1	n03455488_28622	1	22	0.0	28
304	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	60	0.0	28
312	6	-2	n/a	n/a	n/a	0.0	28
