onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	27
32	8	1	n01621127_19020	1	1	0.0	27
40	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	41	0.0	27
48	8	1	n02005790_9371	1	6	0.0	27
56	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	59	0.0	27
64	8	1	n03335030_10544	1	20	0.0	27
72	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	53	0.0	27
80	8	1	n02802215_26105	1	14	0.0	27
88	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	35	0.0	27
96	8	1	n03425413_18382	1	21	0.0	27
104	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	47	0.0	27
112	8	1	n03483823_7612	1	23	0.0	27
120	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	62	0.0	27
128	8	1	n04297750_25624	1	30	0.0	27
136	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	64	0.0	27
144	8	2	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	64	145.63580727599037	27
152	8	1	n02799175_11275	1	13	0.0	27
160	8	2	n02799175_11275	1	13	161.6353730480041	27
168	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	58	0.0	27
176	8	1	n02391049_2286	1	8	0.0	27
184	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	38	0.0	27
192	8	1	n03483823_8150	1	24	0.0	27
200	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	45	0.0	27
208	8	1	n01943899_24131	1	4	0.0	27
216	8	1	abuttingLine019_linespace_6_angle_090_hline	2	51	0.0	27
224	8	1	n02841315_35046	1	15	0.0	27
232	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	57	0.0	27
240	8	1	n04233124_14971	1	28	0.0	27
248	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	56	0.0	27
256	8	1	n02882647_18337	1	17	0.0	27
264	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	61	0.0	27
272	8	2	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	61	273.63338526499865	27
280	8	1	n01858441_11077	1	3	0.0	27
288	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	33	0.0	27
296	8	1	n02439033_9911	1	9	0.0	27
304	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	43	0.0	27
312	6	-2	n/a	n/a	n/a	0.0	27
