onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	26
32	8	1	n01944390_20670	1	5	0.0	26
40	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	37	0.0	26
48	8	1	n02797295_15411	1	12	0.0	26
56	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	47	0.0	26
64	8	2	abuttingLine015_linespace_2p4_angle_090_hline	2	47	65.63018650599406	26
72	8	1	n02005790_9371	1	6	0.0	26
80	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	40	0.0	26
88	8	1	n02766534_15976	1	11	0.0	26
96	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	62	0.0	26
104	8	1	n03063599_4177	1	19	0.0	26
112	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	54	0.0	26
120	8	1	n04070727_16664	1	26	0.0	26
128	8	2	n04070727_16664	1	26	129.62887566100108	26
136	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	44	0.0	26
144	8	1	n02799175_11275	1	13	0.0	26
152	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	64	0.0	26
160	8	1	n04587559_13463	1	31	0.0	26
168	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	48	0.0	26
176	8	1	n02882647_18337	1	17	0.0	26
184	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	55	0.0	26
192	8	1	n04210120_9062	1	27	0.0	26
200	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	35	0.0	26
208	8	1	n02841315_35046	1	15	0.0	26
216	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	39	0.0	26
224	8	1	n02802215_26105	1	14	0.0	26
232	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	52	0.0	26
240	8	1	n03455488_28622	1	22	0.0	26
248	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	53	0.0	26
256	8	1	origImg_181	1	32	0.0	26
264	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	58	0.0	26
272	8	1	n01858441_11077	1	3	0.0	26
280	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	50	0.0	26
288	8	1	n03425413_18382	1	21	0.0	26
296	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	33	0.0	26
304	8	2	abuttingLine001_linespace_1p2_angle_000_045diag	2	33	305.6256703120016	26
312	6	-2	n/a	n/a	n/a	0.0	26
