onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	22
32	8	1	n02882647_18337	1	17	0.0	22
40	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	44	0.0	22
48	8	1	n03335030_10544	1	20	0.0	22
56	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	58	0.0	22
64	8	1	n02766534_15976	1	11	0.0	22
72	8	2	n02766534_15976	1	11	72.75542323400441	22
80	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	63	0.0	22
88	8	1	n04233124_14971	1	28	0.0	22
96	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	57	0.0	22
104	8	1	n02951358_23759	1	18	0.0	22
112	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	62	0.0	22
120	8	2	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	62	121.63775393000105	22
128	8	1	n02472293_34273	1	10	0.0	22
136	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	45	0.0	22
144	8	1	n03950228_27533	1	25	0.0	22
152	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	41	0.0	22
160	8	1	n04587559_13463	1	31	0.0	22
168	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	46	0.0	22
176	8	1	origImg_181	1	32	0.0	22
184	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	59	0.0	22
192	8	1	n01943899_24131	1	4	0.0	22
200	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	40	0.0	22
208	8	1	n04210120_9062	1	27	0.0	22
216	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	50	0.0	22
224	8	1	n04252077_10859	1	29	0.0	22
232	8	2	n04252077_10859	1	29	232.70735426200554	22
240	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	43	0.0	22
248	8	1	n04297750_25624	1	30	0.0	22
256	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	54	0.0	22
264	8	1	n02802215_26105	1	14	0.0	22
272	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	36	0.0	22
280	8	1	n01621127_19020	1	1	0.0	22
288	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	60	0.0	22
296	8	1	n04070727_16664	1	26	0.0	22
304	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	48	0.0	22
312	6	-2	n/a	n/a	n/a	0.0	22
