onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	9
32	8	1	n03455488_28622	1	22	0.0	9
40	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	44	0.0	9
48	8	1	origImg_181	1	32	0.0	9
56	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	47	0.0	9
64	8	1	n03483823_7612	1	23	0.0	9
72	8	2	n03483823_7612	1	23	0.0	9
80	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	62	0.0	9
88	8	1	n03483823_8150	1	24	0.0	9
96	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	48	0.0	9
104	8	1	n04210120_9062	1	27	0.0	9
112	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	61	0.0	9
120	8	1	n02005790_9371	1	6	0.0	9
128	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	57	0.0	9
136	8	1	n04252077_10859	1	29	0.0	9
144	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	45	0.0	9
152	8	1	n01943899_24131	1	4	0.0	9
160	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	64	0.0	9
168	8	1	n02766534_15976	1	11	0.0	9
176	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	39	0.0	9
184	8	1	n02882647_18337	1	17	0.0	9
192	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	53	0.0	9
200	8	2	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	53	201.62947873900703	9
208	8	1	n02882301_14188	1	16	0.0	9
216	8	1	abuttingLine019_linespace_6_angle_090_hline	2	51	0.0	9
224	8	1	n02841315_35046	1	15	0.0	9
232	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	42	0.0	9
240	8	1	n02797295_15411	1	12	0.0	9
248	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	41	0.0	9
256	8	1	n02472293_34273	1	10	0.0	9
264	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	50	0.0	9
272	8	2	abuttingLine018_linespace_6_angle_000_vline_pos	2	50	272.7432414119976	9
280	8	1	n01621127_19020	1	1	0.0	9
288	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	40	0.0	9
296	8	1	n03950228_27533	1	25	0.0	9
304	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	46	0.0	9
312	6	-2	n/a	n/a	n/a	0.0	9
