onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	1
32	8	1	n02841315_35046	1	15	0.0	1
40	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	39	0.0	1
48	8	1	n02797295_15411	1	12	0.0	1
56	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	55	0.0	1
64	8	1	n04070727_16664	1	26	0.0	1
72	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	60	0.0	1
80	8	1	n03425413_18382	1	21	0.0	1
88	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	52	0.0	1
96	8	1	n01621127_19020	1	1	0.0	1
104	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	48	0.0	1
112	8	1	n03483823_8150	1	24	0.0	1
120	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	36	0.0	1
128	8	2	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	36	129.64079406599922	1
136	8	1	n02766534_15976	1	11	0.0	1
144	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	44	0.0	1
152	8	1	n02951358_23759	1	18	0.0	1
160	8	2	n02951358_23759	1	18	161.64006356699974	1
168	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	58	0.0	1
176	8	1	n02882301_14188	1	16	0.0	1
184	8	2	n02882301_14188	1	16	185.63997501399717	1
192	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	54	0.0	1
200	8	1	n04587559_13463	1	31	0.0	1
208	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	56	0.0	1
216	8	1	n02472293_34273	1	10	0.0	1
224	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	42	0.0	1
232	8	1	n02439033_9911	1	9	0.0	1
240	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	37	0.0	1
248	8	1	n02799175_11275	1	13	0.0	1
256	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	59	0.0	1
264	8	1	n03335030_10544	1	20	0.0	1
272	8	1	abuttingLine017_linespace_6_angle_000_vline	2	49	0.0	1
280	8	1	n04297750_25624	1	30	0.0	1
288	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	45	0.0	1
296	8	1	n01943899_24131	1	4	0.0	1
304	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	50	0.0	1
312	6	-2	n/a	n/a	n/a	0.0	1
