onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	6
32	8	1	n03455488_28622	1	22	0.0	6
40	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	64	0.0	6
48	8	1	n04233124_14971	1	28	0.0	6
56	8	2	n04233124_14971	1	28	57.63041606999468	6
64	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	63	0.0	6
72	8	2	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	63	73.71314512498793	6
80	8	1	n04252077_10859	1	29	0.0	6
88	8	1	abuttingLine019_linespace_6_angle_090_hline	2	51	0.0	6
96	8	1	n02799175_11275	1	13	0.0	6
104	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	56	0.0	6
112	8	1	n03425413_18382	1	21	0.0	6
120	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	33	0.0	6
128	8	1	n02951358_23759	1	18	0.0	6
136	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	54	0.0	6
144	8	1	n04587559_13463	1	31	0.0	6
152	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	39	0.0	6
160	8	1	n01858441_11077	1	3	0.0	6
168	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	47	0.0	6
176	8	1	n03950228_27533	1	25	0.0	6
184	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	62	0.0	6
192	8	1	n01855672_15767	1	2	0.0	6
200	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	57	0.0	6
208	8	1	n02766534_15976	1	11	0.0	6
216	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	34	0.0	6
224	8	1	n02882301_14188	1	16	0.0	6
232	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	36	0.0	6
240	8	1	origImg_181	1	32	0.0	6
248	8	2	origImg_181	1	32	249.62650002799637	6
256	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	42	0.0	6
264	8	1	n01944390_20670	1	5	0.0	6
272	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	59	0.0	6
280	8	1	n02005790_9371	1	6	0.0	6
288	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	55	0.0	6
296	8	1	n04210120_9062	1	27	0.0	6
304	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	43	0.0	6
312	6	-2	n/a	n/a	n/a	0.0	6
