onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	14	2
32	8	1	COCO_val2014_000000421811	1	726	0.0	14	2
40	8	1	COCO_val2014_000000239041	1	425	0.0	14	2
48	8	1	COCO_val2014_000000382848	1	663	0.0	14	2
56	8	1	COCO_val2014_000000410880	1	711	0.0	14	2
64	8	1	COCO_val2014_000000237860	1	422	0.0	14	2
72	8	1	COCO_val2014_000000530934	1	892	0.0	14	2
80	8	1	COCO_val2014_000000155449	1	264	0.0	14	2
88	8	1	COCO_val2014_000000194506	1	343	0.0	14	2
96	8	1	COCO_val2014_000000330741	1	579	0.0	14	2
104	8	1	COCO_val2014_000000451473	1	764	0.0	14	2
112	8	1	COCO_val2014_000000464196	1	793	0.0	14	2
120	8	1	COCO_val2014_000000348838	1	613	0.0	14	2
128	8	1	COCO_val2014_000000189806	1	333	0.0	14	2
136	8	1	COCO_val2014_000000102672	1	178	0.0	14	2
144	8	1	COCO_val2014_000000053626	1	97	0.0	14	2
152	8	1	COCO_val2014_000000096825	1	167	0.0	14	2
160	8	1	COCO_val2014_000000185397	1	323	0.0	14	2
168	8	1	COCO_val2014_000000014056	1	24	0.0	14	2
176	8	1	COCO_val2014_000000288762	1	505	0.0	14	2
184	8	1	COCO_val2014_000000058927	1	104	0.0	14	2
192	8	2	COCO_val2014_000000058927	1	104	193.03372464800486	14	2
200	8	1	COCO_val2014_000000119785	1	207	0.0	14	2
208	8	2	COCO_val2014_000000119785	1	207	210.04330573702464	14	2
216	8	1	COCO_val2014_000000134689	1	233	0.0	14	2
224	8	2	COCO_val2014_000000134689	1	233	225.142240848043	14	2
232	8	1	COCO_val2014_000000250629	1	436	0.0	14	2
240	8	1	COCO_val2014_000000171464	1	297	0.0	14	2
248	8	1	COCO_val2014_000000344229	1	607	0.0	14	2
256	8	1	COCO_val2014_000000040686	1	67	0.0	14	2
264	8	1	COCO_val2014_000000556005	1	941	0.0	14	2
272	8	1	COCO_val2014_000000409098	1	707	0.0	14	2
280	8	1	COCO_val2014_000000273688	1	482	0.0	14	2
288	8	1	COCO_val2014_000000477305	1	817	0.0	14	2
296	8	1	COCO_val2014_000000267837	1	470	0.0	14	2
304	8	1	COCO_val2014_000000042492	1	71	0.0	14	2
312	8	1	COCO_val2014_000000338105	1	596	0.0	14	2
320	8	1	COCO_val2014_000000102174	1	175	0.0	14	2
328	8	1	COCO_val2014_000000184789	1	322	0.0	14	2
336	8	2	COCO_val2014_000000184789	1	322	337.30652544402983	14	2
344	8	1	COCO_val2014_000000226380	1	405	0.0	14	2
352	8	1	COCO_val2014_000000116289	1	205	0.0	14	2
360	8	1	COCO_val2014_000000301201	1	535	0.0	14	2
368	8	1	COCO_val2014_000000170613	1	292	0.0	14	2
376	8	1	COCO_val2014_000000060641	1	108	0.0	14	2
384	8	1	COCO_val2014_000000232949	1	412	0.0	14	2
392	8	1	COCO_val2014_000000304220	1	536	0.0	14	2
400	8	1	COCO_val2014_000000339740	1	598	0.0	14	2
408	8	1	COCO_val2014_000000530466	1	888	0.0	14	2
416	8	1	COCO_val2014_000000455299	1	770	0.0	14	2
424	8	1	COCO_val2014_000000028994	1	50	0.0	14	2
432	8	1	COCO_val2014_000000255071	1	441	0.0	14	2
440	8	1	COCO_val2014_000000400265	1	688	0.0	14	2
448	8	1	COCO_val2014_000000560227	1	952	0.0	14	2
456	8	1	COCO_val2014_000000042779	1	74	0.0	14	2
464	8	2	COCO_val2014_000000042779	1	74	465.10411275504157	14	2
472	6	-2	n/a	n/a	n/a	0.0	14	2
