onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	6
32	8	1	origImg_181	1	38	0.0	6
40	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	6
48	8	1	n03063599_4177	1	23	0.0	6
56	8	2	n03063599_4177	1	23	59.237634072997025	6
64	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	40	0.0	6
72	8	2	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	40	74.36280839898973	6
80	8	1	n04297750_25624	1	36	0.0	6
88	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	41	0.0	6
96	8	1	n03335030_10544	1	24	0.0	6
104	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	0.0	6
112	8	1	n02472293_34273	1	12	0.0	6
120	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	51	0.0	6
128	8	1	n03950228_27533	1	31	0.0	6
136	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	53	0.0	6
144	8	1	n02974003_9408	1	22	0.0	6
152	8	1	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	0.0	6
160	8	1	n02882647_18337	1	20	0.0	6
168	8	1	neonVarinImg006_realRect_alpha_0p7_sat_0p3_bgray	2	76	0.0	6
176	8	1	n03483823_7612	1	28	0.0	6
184	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	52	0.0	6
192	8	1	n02951358_23759	1	21	0.0	6
200	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	44	0.0	6
208	8	1	n03455488_28622	1	26	0.0	6
216	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	43	0.0	6
224	8	2	abuttingLine005_linespace_1p2_angle_000_vline	2	43	0.0	6
232	8	1	n04252077_10859	1	35	0.0	6
240	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	46	0.0	6
248	8	1	n04070727_16664	1	32	0.0	6
256	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	42	0.0	6
264	8	1	n01943899_24131	1	4	0.0	6
272	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	58	0.0	6
280	8	1	n02802215_26105	1	16	0.0	6
288	8	2	n02802215_26105	1	16	289.63056301599136	6
296	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	50	0.0	6
304	8	1	n01621127_19020	1	1	0.0	6
312	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	68	0.0	6
320	8	1	n04233124_14971	1	34	0.0	6
328	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	0.0	6
336	8	1	n02391049_2286	1	10	0.0	6
344	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	49	0.0	6
352	8	1	n02439033_9911	1	11	0.0	6
360	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	6
368	6	-2	n/a	n/a	n/a	0.0	6
