onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	4
32	8	1	n04297750_25624	1	36	0.0	4
40	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	0.0	4
48	8	2	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	49.63019710799563	4
56	8	1	n01858441_11077	1	3	0.0	4
64	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	50	0.0	4
72	8	1	n02374451_17284	1	9	0.0	4
80	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	39	0.0	4
88	8	1	n02802215_26105	1	16	0.0	4
96	8	1	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	0.0	4
104	8	1	n01855672_15767	1	2	0.0	4
112	8	1	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	0.0	4
120	8	1	n03425413_18382	1	25	0.0	4
128	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	63	0.0	4
136	8	1	n03472535_4645	1	27	0.0	4
144	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	58	0.0	4
152	8	1	n03483823_7612	1	28	0.0	4
160	8	2	n03483823_7612	1	28	161.6438772190013	4
168	8	1	abuttingLine019_linespace_6_angle_090_hline	2	57	0.0	4
176	8	2	abuttingLine019_linespace_6_angle_090_hline	2	57	177.6388735359942	4
184	8	1	n03483823_8150	1	29	0.0	4
192	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	61	0.0	4
200	8	1	n02068974_4884	1	7	0.0	4
208	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	43	0.0	4
216	8	1	n02005790_9371	1	6	0.0	4
224	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	49	0.0	4
232	8	1	n02766534_15976	1	13	0.0	4
240	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	44	0.0	4
248	8	1	n02951358_23759	1	21	0.0	4
256	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	0.0	4
264	8	1	n04252077_10859	1	35	0.0	4
272	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	45	0.0	4
280	8	1	n01621127_19020	1	1	0.0	4
288	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	4
296	8	1	n04210120_9062	1	33	0.0	4
304	8	1	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	0.0	4
312	8	2	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	313.6452742830006	4
320	8	1	n01943899_24131	1	4	0.0	4
328	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	51	0.0	4
336	8	1	n02797295_15411	1	14	0.0	4
344	8	1	neonVarinImg003_Kanizsa_alpha_0p7_sat_0p3_bgray	2	73	0.0	4
352	8	1	n04587559_13463	1	37	0.0	4
360	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	41	0.0	4
368	6	-2	n/a	n/a	n/a	0.0	4
