onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	20	1
32	8	1	n02233338_17205	26	203	0.0	20	1
40	8	2	n02233338_17205	26	203	43.19390443300654	20	1
48	8	1	n04154565_20567	113	903	0.0	20	1
56	8	1	n04273569_16391	122	972	0.0	20	1
64	8	1	n01833805_9089	12	96	0.0	20	1
72	8	1	n04482393_13270	137	1089	0.0	20	1
80	8	1	n04409515_2581	130	1036	0.0	20	1
88	8	1	n04070727_31219	107	855	0.0	20	1
96	8	1	n03649909_11709	89	706	0.0	20	1
104	8	1	n01664990_19129	4	29	0.0	20	1
112	8	1	n03394916_30808	67	532	0.0	20	1
120	8	1	n01772222_12097	9	68	0.0	20	1
128	8	2	n01772222_12097	9	68	131.03454056900227	20	1
136	8	1	n01768244_10258	7	49	0.0	20	1
144	8	1	n03397947_9823	68	544	0.0	20	1
152	8	2	n03397947_9823	68	544	154.03181689100165	20	1
160	8	1	n03646296_4808	88	700	0.0	20	1
168	8	1	n04113406_23511	110	877	0.0	20	1
176	8	1	n02226429_17436	25	199	0.0	20	1
184	8	1	n02346627_22283	29	229	0.0	20	1
192	8	1	n02374451_17284	30	237	0.0	20	1
200	8	1	n03541923_2848	79	626	0.0	20	1
208	8	1	n03815615_29630	98	781	0.0	20	1
216	8	1	n07734017_4118	143	1141	0.0	20	1
224	8	1	n02131653_6220	24	191	0.0	20	1
232	8	1	n02503517_9095	38	304	0.0	20	1
240	8	1	n02808440_5873	46	368	0.0	20	1
248	8	1	n03790512_12009	95	754	0.0	20	1
256	8	1	n02998003_5381	54	429	0.0	20	1
264	8	1	n03335030_41914	64	511	0.0	20	1
272	8	1	n04587559_13463	140	1118	0.0	20	1
280	8	1	n02054036_9789	19	152	0.0	20	1
288	8	1	n12582231_18321	148	1177	0.0	20	1
296	8	1	n03085013_21300	58	458	0.0	20	1
304	8	1	n03359137_31119	66	525	0.0	20	1
312	8	1	n02236241_14526	27	210	0.0	20	1
320	8	1	n04197391_11231	116	921	0.0	20	1
328	8	2	n04197391_11231	116	921	332.02806255800533	20	1
336	8	1	n04555897_26505	139	1108	0.0	20	1
344	8	1	n03512147_2038	78	617	0.0	20	1
352	8	1	n02068974_4884	21	166	0.0	20	1
360	8	1	n04044716_13601	106	843	0.0	20	1
368	8	1	n04497801_11780	138	1097	0.0	20	1
376	8	1	n01784675_14624	10	74	0.0	20	1
384	8	1	n04409806_16250	131	1043	0.0	20	1
392	8	1	n03918737_15240	101	802	0.0	20	1
400	8	1	n03792782_30141	96	764	0.0	20	1
408	8	1	n04313503_17853	124	985	0.0	20	1
416	8	1	n03642806_17261	87	691	0.0	20	1
424	8	1	n04009552_10330	105	833	0.0	20	1
432	8	2	n04009552_10330	105	833	435.1188147100038	20	1
440	8	1	n02472293_11152	35	273	0.0	20	1
448	8	1	n03467796_5384	73	581	0.0	20	1
456	8	1	n04401680_29505	129	1031	0.0	20	1
464	8	1	n02943871_10058	52	409	0.0	20	1
472	6	-2	n/a	n/a	n/a	0.0	20	1
