onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	stone_moderate_022_new	8	722	0.000000
40	8	1	paper_object_017_new	6	567	0.000000
48	8	1	metal_moderate_004_new	5	404	0.000000
56	8	2	metal_moderate_004_new	5	404	57.040088
64	8	1	stone_object_038_new	8	788	0.000000
72	8	1	water_moderate_005_new	9	805	0.000000
80	8	2	water_moderate_005_new	9	805	81.023155
88	8	1	water_object_005_new	9	855	0.000000
96	8	1	glass_object_008_new	3	258	0.000000
104	8	1	paper_moderate_004_new	6	504	0.000000
112	8	1	fabric_moderate_039_new	1	39	0.000000
120	8	1	paper_moderate_007_new	6	507	0.000000
128	8	1	wood_moderate_023_new	10	923	0.000000
136	8	1	plastic_moderate_048_new	7	648	0.000000
144	8	1	leather_object_030_new	4	380	0.000000
152	8	1	fabric_object_034_new	1	84	0.000000
160	8	1	metal_object_035_new	5	485	0.000000
168	8	1	wood_object_035_new	10	985	0.000000
176	8	2	wood_object_035_new	10	985	177.037923
184	8	1	water_moderate_015_new	9	815	0.000000
192	8	1	foliage_final_029_new	2	129	0.000000
200	8	1	metal_object_005_new	5	455	0.000000
208	8	1	paper_moderate_050_new	6	550	0.000000
216	8	1	wood_object_039_new	10	989	0.000000
224	8	1	stone_object_030_new	8	780	0.000000
232	8	1	metal_object_010_new	5	460	0.000000
240	8	1	glass_moderate_047_new	3	247	0.000000
248	8	1	plastic_object_031_new	7	681	0.000000
256	8	1	leather_moderate_017_new	4	317	0.000000
264	8	1	leather_object_007_new	4	357	0.000000
272	8	1	water_object_008_new	9	858	0.000000
280	8	1	wood_moderate_022_new	10	922	0.000000
288	8	2	wood_moderate_022_new	10	922	289.035662
296	8	1	metal_object_036_new	5	486	0.000000
304	8	1	stone_object_040_new	8	790	0.000000
312	8	2	stone_object_040_new	8	790	313.034890
320	8	1	stone_object_026_new	8	776	0.000000
328	8	1	foliage_final_063_new	2	163	0.000000
336	8	1	glass_moderate_011_new	3	211	0.000000
344	8	1	foliage_final_098_new	2	198	0.000000
352	8	1	fabric_moderate_048_new	1	48	0.000000
360	8	1	glass_object_034_new	3	284	0.000000
368	8	1	fabric_object_035_new	1	85	0.000000
376	8	1	plastic_object_030_new	7	680	0.000000
384	8	1	leather_object_008_new	4	358	0.000000
392	8	1	foliage_final_052_new	2	152	0.000000
400	8	1	foliage_final_085_new	2	185	0.000000
408	8	1	leather_object_032_new	4	382	0.000000
416	8	1	plastic_object_041_new	7	691	0.000000
424	8	1	fabric_moderate_016_new	1	16	0.000000
432	8	1	paper_moderate_036_new	6	536	0.000000
440	8	1	glass_object_022_new	3	272	0.000000
448	8	1	water_object_040_new	9	890	0.000000
456	8	1	wood_object_005_new	10	955	0.000000
464	8	1	plastic_moderate_006_new	7	606	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
