onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	14
32	8	1	n04210120_9062	1	27	0.0	14
40	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	59	0.0	14
48	8	1	n03483823_7612	1	23	0.0	14
56	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	41	0.0	14
64	8	1	n02841315_35046	1	15	0.0	14
72	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	61	0.0	14
80	8	2	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	61	81.62626516900491	14
88	8	1	n02882647_18337	1	17	0.0	14
96	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	50	0.0	14
104	8	1	n03483823_8150	1	24	0.0	14
112	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	40	0.0	14
120	8	1	n02439033_9911	1	9	0.0	14
128	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	37	0.0	14
136	8	1	n03455488_28622	1	22	0.0	14
144	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	47	0.0	14
152	8	1	n02346627_13993	1	7	0.0	14
160	8	2	n02346627_13993	1	7	160.70776877900062	14
168	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	62	0.0	14
176	8	1	n03335030_10544	1	20	0.0	14
184	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	48	0.0	14
192	8	1	n01944390_20670	1	5	0.0	14
200	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	35	0.0	14
208	8	1	n04297750_25624	1	30	0.0	14
216	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	44	0.0	14
224	8	1	n03063599_4177	1	19	0.0	14
232	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	60	0.0	14
240	8	1	n02766534_15976	1	11	0.0	14
248	8	1	abuttingLine019_linespace_6_angle_090_hline	2	51	0.0	14
256	8	1	n04233124_14971	1	28	0.0	14
264	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	42	0.0	14
272	8	1	n02391049_2286	1	8	0.0	14
280	8	2	n02391049_2286	1	8	280.7221200079948	14
288	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	52	0.0	14
296	8	1	n02005790_9371	1	6	0.0	14
304	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	36	0.0	14
312	6	-2	n/a	n/a	n/a	0.0	14
