onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	COCO_val2014_000000209539	1	372	0.000000
40	8	1	COCO_val2014_000000047648	1	87	0.000000
48	8	1	COCO_val2014_000000151130	1	260	0.000000
56	8	2	COCO_val2014_000000151130	1	260	57.028846
64	8	1	COCO_val2014_000000543961	1	920	0.000000
72	8	1	COCO_val2014_000000340573	1	600	0.000000
80	8	2	COCO_val2014_000000340573	1	600	81.028212
88	8	1	COCO_val2014_000000222635	1	398	0.000000
96	8	1	COCO_val2014_000000174042	1	303	0.000000
104	8	1	COCO_val2014_000000155449	1	264	0.000000
112	8	1	COCO_val2014_000000477042	1	815	0.000000
120	8	1	COCO_val2014_000000106810	1	186	0.000000
128	8	1	COCO_val2014_000000572260	1	977	0.000000
136	8	1	COCO_val2014_000000127135	1	218	0.000000
144	8	1	COCO_val2014_000000563653	1	956	0.000000
152	8	1	COCO_val2014_000000127751	1	220	0.000000
160	8	1	COCO_val2014_000000556246	1	943	0.000000
168	8	1	COCO_val2014_000000538198	1	910	0.000000
176	8	1	COCO_val2014_000000513574	1	858	0.000000
184	8	1	COCO_val2014_000000452201	1	766	0.000000
192	8	2	COCO_val2014_000000452201	1	766	193.040555
200	8	1	COCO_val2014_000000560677	1	954	0.000000
208	8	1	COCO_val2014_000000137130	1	238	0.000000
216	8	1	COCO_val2014_000000471251	1	805	0.000000
224	8	1	COCO_val2014_000000334941	1	588	0.000000
232	8	1	COCO_val2014_000000569251	1	970	0.000000
240	8	1	COCO_val2014_000000209664	1	373	0.000000
248	8	1	COCO_val2014_000000067948	1	118	0.000000
256	8	1	COCO_val2014_000000437931	1	753	0.000000
264	8	1	COCO_val2014_000000076087	1	129	0.000000
272	8	1	COCO_val2014_000000404145	1	697	0.000000
280	8	1	COCO_val2014_000000292647	1	514	0.000000
288	8	1	COCO_val2014_000000096241	1	166	0.000000
296	8	1	COCO_val2014_000000516396	1	863	0.000000
304	8	1	COCO_val2014_000000281809	1	496	0.000000
312	8	1	COCO_val2014_000000016064	1	28	0.000000
320	8	1	COCO_val2014_000000373381	1	646	0.000000
328	8	1	COCO_val2014_000000159740	1	272	0.000000
336	8	2	COCO_val2014_000000159740	1	272	337.037440
344	8	1	COCO_val2014_000000462327	1	784	0.000000
352	8	1	COCO_val2014_000000141576	1	246	0.000000
360	8	1	COCO_val2014_000000373193	1	645	0.000000
368	8	1	COCO_val2014_000000031606	1	54	0.000000
376	8	1	COCO_val2014_000000540196	1	913	0.000000
384	8	1	COCO_val2014_000000539089	1	911	0.000000
392	8	1	COCO_val2014_000000463678	1	791	0.000000
400	8	1	COCO_val2014_000000270316	1	478	0.000000
408	8	2	COCO_val2014_000000270316	1	478	410.035288
416	8	1	COCO_val2014_000000138589	1	241	0.000000
424	8	1	COCO_val2014_000000532285	1	894	0.000000
432	8	1	COCO_val2014_000000031667	1	55	0.000000
440	8	1	COCO_val2014_000000174198	1	304	0.000000
448	8	1	COCO_val2014_000000381639	1	661	0.000000
456	8	1	COCO_val2014_000000239041	1	425	0.000000
464	8	1	COCO_val2014_000000203201	1	358	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
