onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	19	1
32	8	1	n03483823_8564	71	568	0.0	19	1
40	8	1	n04477387_7585	132	1054	0.0	19	1
48	8	1	n02480855_18583	32	253	0.0	19	1
56	8	1	n04154565_10692	109	865	0.0	19	1
64	8	1	n01491361_4753	147	1172	0.0	19	1
72	8	1	n03335030_41914	60	479	0.0	19	1
80	8	1	n04409515_1600	126	1002	0.0	19	1
88	8	1	n03950228_20813	99	787	0.0	19	1
96	8	1	n03642806_17261	83	659	0.0	19	1
104	8	1	n01704323_5092	5	36	0.0	19	1
112	8	1	n01910747_2269	149	1189	0.0	19	1
120	8	1	n04376876_14622	123	981	0.0	19	1
128	8	2	n04376876_14622	123	981	129.031948818003	19	1
136	8	1	n02943871_11050	48	378	0.0	19	1
144	8	1	n02841315_18830	44	349	0.0	19	1
152	8	1	n03394916_19217	63	497	0.0	19	1
160	8	1	n02472293_11152	31	241	0.0	19	1
168	8	1	n04146614_4965	108	861	0.0	19	1
176	8	1	n03187595_3646	56	442	0.0	19	1
184	8	1	n01877134_11102	11	83	0.0	19	1
192	8	1	n01963571_7996	13	104	0.0	19	1
200	8	1	n03541923_4023	75	598	0.0	19	1
208	8	1	n03038480_2196	51	403	0.0	19	1
216	8	1	n01639765_40261	2	12	0.0	19	1
224	8	1	n02998003_2616	50	394	0.0	19	1
232	8	2	n02998003_2616	50	394	233.02971753700695	19	1
240	8	1	n04272054_15977	117	929	0.0	19	1
248	8	1	n04401680_36641	125	1000	0.0	19	1
256	8	1	n03467796_8303	69	551	0.0	19	1
264	8	1	n04180888_11100	111	881	0.0	19	1
272	8	1	n02885462_9275	47	376	0.0	19	1
280	8	1	n04320973_21297	121	965	0.0	19	1
288	8	1	n04086273_37855	104	831	0.0	19	1
296	8	1	n12582231_39329	144	1151	0.0	19	1
304	8	1	n03623556_5157	82	653	0.0	19	1
312	8	2	n03623556_5157	82	653	313.02823366899975	19	1
320	8	1	n02799175_16780	39	310	0.0	19	1
328	8	1	n07758680_14681	142	1132	0.0	19	1
336	8	1	n03472535_190	70	555	0.0	19	1
344	8	1	n03609235_3138	80	635	0.0	19	1
352	8	1	n01645776_8522	3	19	0.0	19	1
360	8	2	n01645776_8522	3	19	361.12719378300244	19	1
368	8	1	n04284002_15184	119	948	0.0	19	1
376	8	1	n07756951_15064	141	1123	0.0	19	1
384	8	1	n02481823_8477	33	264	0.0	19	1
392	8	2	n02481823_8477	33	264	393.0267026950023	19	1
400	8	1	n02068974_7285	18	144	0.0	19	1
408	8	1	n02236241_3660	23	179	0.0	19	1
416	8	1	n03790512_35174	91	726	0.0	19	1
424	8	1	n02503517_12142	34	266	0.0	19	1
432	8	1	n03400231_2908	65	517	0.0	19	1
440	8	1	n02226429_13460	22	171	0.0	19	1
448	8	1	n04412416_6897	128	1022	0.0	19	1
456	8	1	n02054036_21993	16	125	0.0	19	1
464	8	1	n04044716_16479	102	812	0.0	19	1
472	6	-2	n/a	n/a	n/a	0.0	19	1
