onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	13
32	8	1	n02472293_34273	1	10	0.0	13
40	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	53	0.0	13
48	8	1	n01621127_19020	1	1	0.0	13
56	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	45	0.0	13
64	8	1	n01855672_15767	1	2	0.0	13
72	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	63	0.0	13
80	8	1	n02951358_23759	1	18	0.0	13
88	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	34	0.0	13
96	8	1	n03425413_18382	1	21	0.0	13
104	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	56	0.0	13
112	8	1	n04252077_10859	1	29	0.0	13
120	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	43	0.0	13
128	8	1	origImg_181	1	32	0.0	13
136	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	58	0.0	13
144	8	1	n02802215_26105	1	14	0.0	13
152	8	1	abuttingLine017_linespace_6_angle_000_vline	2	49	0.0	13
160	8	1	n03950228_27533	1	25	0.0	13
168	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	64	0.0	13
176	8	2	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	64	177.63529577599547	13
184	8	1	n02799175_11275	1	13	0.0	13
192	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	39	0.0	13
200	8	1	n01943899_24131	1	4	0.0	13
208	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	33	0.0	13
216	8	2	abuttingLine001_linespace_1p2_angle_000_045diag	2	33	217.634444825002	13
224	8	1	n04070727_16664	1	26	0.0	13
232	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	54	0.0	13
240	8	1	n01858441_11077	1	3	0.0	13
248	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	38	0.0	13
256	8	1	n02882301_14188	1	16	0.0	13
264	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	57	0.0	13
272	8	1	n02797295_15411	1	12	0.0	13
280	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	46	0.0	13
288	8	1	n04587559_13463	1	31	0.0	13
296	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	55	0.0	13
304	8	2	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	55	304.82132894798997	13
312	6	-2	n/a	n/a	n/a	0.0	13
