onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	15
32	8	1	n03483823_8150	1	24	0.0	15
40	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	56	0.0	15
48	8	1	n04587559_13463	1	31	0.0	15
56	8	1	abuttingLine017_linespace_6_angle_000_vline	2	49	0.0	15
64	8	1	n01944390_20670	1	5	0.0	15
72	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	63	0.0	15
80	8	1	n02882647_18337	1	17	0.0	15
88	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	41	0.0	15
96	8	1	n04233124_14971	1	28	0.0	15
104	8	2	n04233124_14971	1	28	104.74818203800533	15
112	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	64	0.0	15
120	8	1	n03483823_7612	1	23	0.0	15
128	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	38	0.0	15
136	8	1	n01858441_11077	1	3	0.0	15
144	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	44	0.0	15
152	8	1	n03455488_28622	1	22	0.0	15
160	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	46	0.0	15
168	8	1	n03063599_4177	1	19	0.0	15
176	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	40	0.0	15
184	8	1	n02951358_23759	1	18	0.0	15
192	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	53	0.0	15
200	8	1	n02799175_11275	1	13	0.0	15
208	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	42	0.0	15
216	8	1	n02391049_2286	1	8	0.0	15
224	8	2	n02391049_2286	1	8	224.76395586800936	15
232	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	36	0.0	15
240	8	1	n02005790_9371	1	6	0.0	15
248	8	1	abuttingLine019_linespace_6_angle_090_hline	2	51	0.0	15
256	8	1	n04252077_10859	1	29	0.0	15
264	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	50	0.0	15
272	8	1	n02882301_14188	1	16	0.0	15
280	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	55	0.0	15
288	8	2	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	55	288.72774470900185	15
296	8	1	n02797295_15411	1	12	0.0	15
304	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	43	0.0	15
312	6	-2	n/a	n/a	n/a	0.0	15
