onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	20
32	8	1	n04252077_10859	1	29	0.0	20
40	8	2	n04252077_10859	1	29	41.632790964999	20
48	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	43	0.0	20
56	8	1	n02799175_11275	1	13	0.0	20
64	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	57	0.0	20
72	8	1	n02802215_26105	1	14	0.0	20
80	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	38	0.0	20
88	8	1	n04210120_9062	1	27	0.0	20
96	8	2	n04210120_9062	1	27	97.63149136700667	20
104	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	58	0.0	20
112	8	1	n04233124_14971	1	28	0.0	20
120	8	2	n04233124_14971	1	28	0.0	20
128	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	53	0.0	20
136	8	1	n02882647_18337	1	17	0.0	20
144	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	55	0.0	20
152	8	1	n03483823_8150	1	24	0.0	20
160	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	33	0.0	20
168	8	1	n02841315_35046	1	15	0.0	20
176	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	54	0.0	20
184	8	1	n03335030_10544	1	20	0.0	20
192	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	37	0.0	20
200	8	1	n03063599_4177	1	19	0.0	20
208	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	52	0.0	20
216	8	1	n02472293_34273	1	10	0.0	20
224	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	44	0.0	20
232	8	1	n01621127_19020	1	1	0.0	20
240	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	62	0.0	20
248	8	1	n01855672_15767	1	2	0.0	20
256	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	63	0.0	20
264	8	1	n04070727_16664	1	26	0.0	20
272	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	56	0.0	20
280	8	1	n03483823_7612	1	23	0.0	20
288	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	41	0.0	20
296	8	1	n02005790_9371	1	6	0.0	20
304	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	39	0.0	20
312	6	-2	n/a	n/a	n/a	0.0	20
