onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	40
32	8	1	n02439033_9911	1	11	0.0	40
40	8	2	n02439033_9911	1	11	41.63496706599835	40
48	8	1	abuttingLine017_linespace_6_angle_000_vline	2	55	0.0	40
56	8	1	n02843158_4722	1	18	0.0	40
64	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	0.0	40
72	8	1	n03483823_7612	1	28	0.0	40
80	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	52	0.0	40
88	8	1	n04252077_10859	1	35	0.0	40
96	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	54	0.0	40
104	8	1	n01858441_11077	1	3	0.0	40
112	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	48	0.0	40
120	8	1	n02391049_2286	1	10	0.0	40
128	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	63	0.0	40
136	8	1	origImg_181	1	38	0.0	40
144	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	0.0	40
152	8	1	n03950228_27533	1	31	0.0	40
160	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	50	0.0	40
168	8	2	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	50	168.81535281200195	40
176	8	1	n01855672_15767	1	2	0.0	40
184	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	39	0.0	40
192	8	1	n03483823_8150	1	29	0.0	40
200	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	0.0	40
208	8	2	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	209.6316651040106	40
216	8	1	n02882647_18337	1	20	0.0	40
224	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	41	0.0	40
232	8	1	n02374451_17284	1	9	0.0	40
240	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	42	0.0	40
248	8	1	n02951358_23759	1	21	0.0	40
256	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	46	0.0	40
264	8	1	n02472293_34273	1	12	0.0	40
272	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	43	0.0	40
280	8	1	n02797295_15411	1	14	0.0	40
288	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	66	0.0	40
296	8	1	n02974003_9408	1	22	0.0	40
304	8	2	n02974003_9408	1	22	305.629880552995	40
312	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	68	0.0	40
320	8	1	n04233124_14971	1	34	0.0	40
328	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	53	0.0	40
336	8	1	n04587559_13463	1	37	0.0	40
344	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	40	0.0	40
352	8	1	n03063599_4177	1	23	0.0	40
360	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	0.0	40
368	6	-2	n/a	n/a	n/a	0.0	40
