onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	37
32	8	1	n01944390_20670	1	5	0.0	37
40	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	0.0	37
48	8	2	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	48.79545871401206	37
56	8	1	n02951358_23759	1	21	0.0	37
64	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	67	0.0	37
72	8	1	n02882301_14188	1	19	0.0	37
80	8	1	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	0.0	37
88	8	1	n01621127_19020	1	1	0.0	37
96	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	63	0.0	37
104	8	1	n02068974_4884	1	7	0.0	37
112	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	0.0	37
120	8	1	n02346627_13993	1	8	0.0	37
128	8	1	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	0.0	37
136	8	1	n01855672_15767	1	2	0.0	37
144	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	68	0.0	37
152	8	1	n03483823_8150	1	29	0.0	37
160	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	44	0.0	37
168	8	1	n04587559_13463	1	37	0.0	37
176	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	53	0.0	37
184	8	1	n03743279_13788	1	30	0.0	37
192	8	1	abuttingLine017_linespace_6_angle_000_vline	2	55	0.0	37
200	8	2	abuttingLine017_linespace_6_angle_000_vline	2	55	203.9436668319977	37
208	8	1	n01943899_24131	1	4	0.0	37
216	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	64	0.0	37
224	8	1	n01858441_11077	1	3	0.0	37
232	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	50	0.0	37
240	8	1	n02802215_26105	1	16	0.0	37
248	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	39	0.0	37
256	8	1	n03335030_10544	1	24	0.0	37
264	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	58	0.0	37
272	8	1	n02841315_35046	1	17	0.0	37
280	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	54	0.0	37
288	8	1	n02974003_9408	1	22	0.0	37
296	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	66	0.0	37
304	8	1	origImg_181	1	38	0.0	37
312	8	1	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	0.0	37
320	8	1	n02843158_4722	1	18	0.0	37
328	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	45	0.0	37
336	8	1	n04210120_9062	1	33	0.0	37
344	8	2	n04210120_9062	1	33	0.0	37
352	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	46	0.0	37
360	8	2	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	46	360.7406507170235	37
368	6	-2	n/a	n/a	n/a	0.0	37
