onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	36
32	8	1	n04297750_25624	1	36	0.0	36
40	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	36
48	8	1	n02391049_2286	1	10	0.0	36
56	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	0.0	36
64	8	1	n01944390_20670	1	5	0.0	36
72	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	66	0.0	36
80	8	1	n04252077_10859	1	35	0.0	36
88	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	49	0.0	36
96	8	1	n02797295_15411	1	14	0.0	36
104	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	48	0.0	36
112	8	1	n04070727_16664	1	32	0.0	36
120	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	0.0	36
128	8	1	n02974003_9408	1	22	0.0	36
136	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	36
144	8	1	n02472293_34273	1	12	0.0	36
152	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	46	0.0	36
160	8	1	n02843158_4722	1	18	0.0	36
168	8	2	n02843158_4722	1	18	169.6252390969894	36
176	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	52	0.0	36
184	8	2	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	52	0.0	36
192	8	1	n01858441_11077	1	3	0.0	36
200	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	40	0.0	36
208	8	1	n04210120_9062	1	33	0.0	36
216	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	54	0.0	36
224	8	2	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	54	225.6241615039762	36
232	8	1	n03063599_4177	1	23	0.0	36
240	8	1	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	0.0	36
248	8	2	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	248.6846661180025	36
256	8	1	n03950228_27533	1	31	0.0	36
264	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	0.0	36
272	8	1	n03483823_7612	1	28	0.0	36
280	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	43	0.0	36
288	8	1	n03335030_10544	1	24	0.0	36
296	8	1	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	0.0	36
304	8	1	n01943899_24131	1	4	0.0	36
312	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	0.0	36
320	8	1	n02439033_9911	1	11	0.0	36
328	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	53	0.0	36
336	8	1	n02802215_26105	1	16	0.0	36
344	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	42	0.0	36
352	8	1	n02841315_35046	1	17	0.0	36
360	8	1	neonVarinImg001_IllusSurf_alpha_0p7_sat_0p3_bgray	2	71	0.0	36
368	6	-2	n/a	n/a	n/a	0.0	36
