onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	plastic_object_029_new	7	679	0.000000
40	8	1	leather_moderate_029_new	4	329	0.000000
48	8	1	foliage_final_016_new	2	116	0.000000
56	8	1	foliage_final_016_new	2	116	0.000000
64	8	2	leather_object_021_new	4	371	65.029548
72	8	1	paper_object_046_new	6	596	0.000000
80	8	1	stone_object_030_new	8	780	0.000000
88	8	1	wood_object_007_new	10	957	0.000000
96	8	2	stone_object_037_new	8	787	97.029140
104	8	1	glass_object_013_new	3	263	0.000000
112	8	2	foliage_final_039_new	2	139	113.028692
120	8	1	metal_object_026_new	5	476	0.000000
128	8	2	paper_moderate_048_new	6	548	129.028369
136	8	1	wood_object_015_new	10	965	0.000000
144	8	1	stone_moderate_048_new	8	748	0.000000
152	8	2	plastic_moderate_027_new	7	627	0.000000
160	8	1	leather_object_036_new	4	386	0.000000
168	8	1	water_moderate_006_new	9	806	0.000000
176	8	1	water_moderate_046_new	9	846	0.000000
184	8	1	metal_moderate_035_new	5	435	0.000000
192	8	1	paper_object_045_new	6	595	0.000000
200	8	1	plastic_object_010_new	7	660	0.000000
208	8	1	fabric_object_021_new	1	71	0.000000
216	8	1	wood_object_012_new	10	962	0.000000
224	8	1	metal_object_002_new	5	452	0.000000
232	8	1	fabric_object_033_new	1	83	0.000000
240	8	1	stone_moderate_037_new	8	737	0.000000
248	8	1	foliage_final_100_new	2	200	0.000000
256	8	1	fabric_object_013_new	1	63	0.000000
264	8	1	stone_moderate_008_new	8	708	0.000000
272	8	1	glass_moderate_039_new	3	239	0.000000
280	8	1	water_moderate_048_new	9	848	0.000000
288	8	1	water_moderate_048_new	9	848	0.000000
296	8	1	glass_moderate_014_new	3	214	0.000000
304	8	1	paper_object_006_new	6	556	0.000000
312	8	1	leather_moderate_020_new	4	320	0.000000
320	8	1	leather_moderate_020_new	4	320	0.000000
328	8	1	foliage_final_098_new	2	198	0.000000
336	8	1	wood_moderate_037_new	10	937	0.000000
344	8	1	metal_moderate_015_new	5	415	0.000000
352	8	1	plastic_object_050_new	7	700	0.000000
360	8	1	metal_object_007_new	5	457	0.000000
368	8	1	metal_object_007_new	5	457	0.000000
376	8	1	plastic_moderate_010_new	7	610	0.000000
384	8	1	water_object_036_new	9	886	0.000000
392	8	1	water_object_036_new	9	886	0.000000
400	8	1	leather_moderate_021_new	4	321	0.000000
408	8	1	paper_moderate_041_new	6	541	0.000000
416	8	1	fabric_object_024_new	1	74	0.000000
424	8	1	fabric_object_014_new	1	64	0.000000
432	8	1	water_moderate_044_new	9	844	0.000000
440	8	1	glass_moderate_019_new	3	219	0.000000
448	8	1	glass_moderate_036_new	3	236	0.000000
456	8	1	wood_object_050_new	10	1000	0.000000
464	8	1	foliage_final_037_new	2	137	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
