onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	21	2
32	8	1	n03649909_16050	85	676	0.0	21	2
40	8	1	n03261776_16887	59	466	0.0	21	2
48	8	1	n02843158_4722	45	354	0.0	21	2
56	8	1	n01726692_8404	6	45	0.0	21	2
64	8	1	n02055803_9018	17	135	0.0	21	2
72	8	1	n03085219_8998	55	440	0.0	21	2
80	8	2	n03085219_8998	55	440	81.05411468800048	21	2
88	8	1	n03665924_37592	86	683	0.0	21	2
96	8	1	n04409806_5820	127	1013	0.0	21	2
104	8	1	n04197391_6992	112	895	0.0	21	2
112	8	1	n04254680_43	115	920	0.0	21	2
120	8	1	n02808440_1235	42	329	0.0	21	2
128	8	1	n02432983_9121	28	224	0.0	21	2
136	8	1	n02814860_16731	43	338	0.0	21	2
144	8	1	n04555897_26505	135	1076	0.0	21	2
152	8	1	n03359137_44522	62	496	0.0	21	2
160	8	1	n03612010_12996	81	642	0.0	21	2
168	8	1	n01970164_23221	14	108	0.0	21	2
176	8	1	n02802215_21594	41	324	0.0	21	2
184	8	2	n02802215_21594	41	324	185.05680202700023	21	2
192	8	1	n02800213_8939	40	320	0.0	21	2
200	8	1	n03646296_10069	84	665	0.0	21	2
208	8	1	n03793489_11217	93	738	0.0	21	2
216	8	1	n03544143_14057	77	610	0.0	21	2
224	8	1	n04497801_6187	134	1069	0.0	21	2
232	8	1	n02165456_13123	150	1193	0.0	21	2
240	8	1	n12596148_9625	145	1160	0.0	21	2
248	8	1	n03345487_15782	61	482	0.0	21	2
256	8	1	n04587559_11491	136	1082	0.0	21	2
264	8	1	n03792782_30141	92	732	0.0	21	2
272	8	1	n03760671_9669	90	720	0.0	21	2
280	8	1	n02974003_8115	49	390	0.0	21	2
288	8	1	n02090827_5708	20	157	0.0	21	2
296	8	1	n04233124_14573	114	907	0.0	21	2
304	8	1	n03815615_19824	94	747	0.0	21	2
312	8	1	n03982430_6951	100	799	0.0	21	2
320	8	2	n03982430_6951	100	799	321.0611130360012	21	2
328	8	1	n02005790_9371	15	120	0.0	21	2
336	8	1	n03079230_20064	53	419	0.0	21	2
344	8	1	n04482393_14854	133	1059	0.0	21	2
352	8	1	n03543603_5942	76	604	0.0	21	2
360	8	1	n03494278_40471	72	575	0.0	21	2
368	8	2	n03494278_40471	72	575	369.0630873150003	21	2
376	8	1	n04313503_21714	120	956	0.0	21	2
384	8	1	n03512147_5054	74	591	0.0	21	2
392	8	1	n02766534_13147	37	290	0.0	21	2
400	8	1	n03918737_19975	97	772	0.0	21	2
408	8	1	n03209910_5373	57	455	0.0	21	2
416	8	1	n02692877_15805	36	284	0.0	21	2
424	8	1	n04273569_4437	118	943	0.0	21	2
432	8	1	n01787835_13122	8	62	0.0	21	2
440	8	1	n13111881_11914	146	1162	0.0	21	2
448	8	1	n01518878_7346	1	6	0.0	21	2
456	8	1	n04070727_23827	103	822	0.0	21	2
464	8	2	n04070727_23827	103	822	465.04636938600015	21	2
472	6	-2	n/a	n/a	n/a	0.0	21	2
