onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	5	2
32	8	1	n03085013_24313	58	463	0.0	5	2
40	8	1	n02998003_6262	54	430	0.0	5	2
48	8	1	n02799175_9738	43	344	0.0	5	2
56	8	1	n12596148_3502	149	1185	0.0	5	2
64	8	1	n03467796_6847	73	582	0.0	5	2
72	8	1	n03886762_11269	100	794	0.0	5	2
80	8	1	n01518878_14910	1	4	0.0	5	2
88	8	1	n02943871_8123	52	415	0.0	5	2
96	8	1	n04419073_17022	133	1061	0.0	5	2
104	8	2	n04419073_17022	133	1061	105.0460977019975	5	2
112	8	1	n03649909_10010	89	705	0.0	5	2
120	8	1	n03425413_13788	70	553	0.0	5	2
128	8	1	n01877134_11102	14	107	0.0	5	2
136	8	1	n04044716_10424	106	841	0.0	5	2
144	8	1	n03544143_7095	81	647	0.0	5	2
152	8	1	n03793489_8932	97	776	0.0	5	2
160	8	1	n07756951_14073	145	1154	0.0	5	2
168	8	2	n07756951_14073	145	1154	169.04242061599507	5	2
176	8	1	n03924679_2394	102	811	0.0	5	2
184	8	1	n03665924_49231	90	717	0.0	5	2
192	8	1	n01833805_13268	12	93	0.0	5	2
200	8	1	n03496296_10113	77	609	0.0	5	2
208	8	1	n02814860_35555	47	374	0.0	5	2
216	8	1	n04009552_5313	105	838	0.0	5	2
224	8	1	n02841315_14915	48	379	0.0	5	2
232	8	1	n02374451_14233	30	235	0.0	5	2
240	8	2	n02374451_14233	30	235	241.0517868140014	5	2
248	8	1	n02800213_4703	44	351	0.0	5	2
256	8	1	n04442312_19042	134	1070	0.0	5	2
264	8	1	n03607659_1318	83	657	0.0	5	2
272	8	1	n04086273_37855	108	863	0.0	5	2
280	8	1	n03815615_12836	98	777	0.0	5	2
288	8	2	n03815615_12836	98	777	289.48756266900455	5	2
296	8	1	n02503517_5673	38	301	0.0	5	2
304	8	1	n03950228_18190	103	818	0.0	5	2
312	8	1	n03085219_3190	59	465	0.0	5	2
320	8	1	n04482393_24979	137	1094	0.0	5	2
328	8	1	n04090263_24512	109	868	0.0	5	2
336	8	1	n03187595_5735	60	475	0.0	5	2
344	8	1	n01772222_12605	9	70	0.0	5	2
352	8	1	n01726692_9090	6	48	0.0	5	2
360	8	1	n01704323_9812	5	40	0.0	5	2
368	8	2	n01704323_9812	5	40	369.2272576210089	5	2
376	8	1	n02481823_12066	37	289	0.0	5	2
384	8	1	n04284002_15184	123	980	0.0	5	2
392	8	1	n04587559_13336	140	1117	0.0	5	2
400	8	1	n02391049_4569	31	245	0.0	5	2
408	8	1	n03543603_10424	80	633	0.0	5	2
416	8	1	n02084071_14426	22	169	0.0	5	2
424	8	1	n03261776_25824	63	500	0.0	5	2
432	8	1	n02802215_21594	45	356	0.0	5	2
440	8	1	n02054036_7221	19	151	0.0	5	2
448	8	1	n03038480_279	55	436	0.0	5	2
456	8	1	n04477387_7585	136	1086	0.0	5	2
464	8	1	n13111881_11914	150	1194	0.0	5	2
472	6	-2	n/a	n/a	n/a	0.0	5	2
