onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	COCO_val2014_000000560677	1	954	0.000000
40	8	1	COCO_val2014_000000386677	1	667	0.000000
48	8	1	COCO_val2014_000000347171	1	611	0.000000
56	8	1	COCO_val2014_000000576939	1	988	0.000000
64	8	1	COCO_val2014_000000191546	1	336	0.000000
72	8	1	COCO_val2014_000000179094	1	312	0.000000
80	8	1	COCO_val2014_000000542594	1	917	0.000000
88	8	1	COCO_val2014_000000168355	1	287	0.000000
96	8	1	COCO_val2014_000000290282	1	508	0.000000
104	8	1	COCO_val2014_000000114726	1	202	0.000000
112	8	1	COCO_val2014_000000009759	1	19	0.000000
120	8	2	COCO_val2014_000000009759	1	19	121.024894
128	8	1	COCO_val2014_000000209664	1	373	0.000000
136	8	1	COCO_val2014_000000565389	1	959	0.000000
144	8	1	COCO_val2014_000000388531	1	669	0.000000
152	8	2	COCO_val2014_000000388531	1	669	0.000000
160	8	1	COCO_val2014_000000137577	1	239	0.000000
168	8	1	COCO_val2014_000000180653	1	313	0.000000
176	8	1	COCO_val2014_000000550084	1	928	0.000000
184	8	1	COCO_val2014_000000468993	1	802	0.000000
192	8	1	COCO_val2014_000000327413	1	571	0.000000
200	8	1	COCO_val2014_000000080834	1	134	0.000000
208	8	2	COCO_val2014_000000080834	1	134	209.023238
216	8	1	COCO_val2014_000000464312	1	794	0.000000
224	8	1	COCO_val2014_000000374249	1	650	0.000000
232	8	1	COCO_val2014_000000536006	1	901	0.000000
240	8	1	COCO_val2014_000000090935	1	152	0.000000
248	8	1	COCO_val2014_000000084097	1	138	0.000000
256	8	1	COCO_val2014_000000422536	1	728	0.000000
264	8	1	COCO_val2014_000000213132	1	378	0.000000
272	8	1	COCO_val2014_000000558671	1	948	0.000000
280	8	1	COCO_val2014_000000407521	1	704	0.000000
288	8	1	COCO_val2014_000000233848	1	416	0.000000
296	8	1	COCO_val2014_000000116095	1	203	0.000000
304	8	1	COCO_val2014_000000569565	1	972	0.000000
312	8	1	COCO_val2014_000000526401	1	879	0.000000
320	8	1	COCO_val2014_000000359945	1	626	0.000000
328	8	1	COCO_val2014_000000484414	1	825	0.000000
336	8	1	COCO_val2014_000000380932	1	659	0.000000
344	8	1	COCO_val2014_000000284152	1	500	0.000000
352	8	1	COCO_val2014_000000150284	1	259	0.000000
360	8	1	COCO_val2014_000000463174	1	787	0.000000
368	8	1	COCO_val2014_000000299986	1	530	0.000000
376	8	1	COCO_val2014_000000264032	1	463	0.000000
384	8	1	COCO_val2014_000000020553	1	34	0.000000
392	8	1	COCO_val2014_000000375363	1	652	0.000000
400	8	1	COCO_val2014_000000286708	1	503	0.000000
408	8	1	COCO_val2014_000000478874	1	820	0.000000
416	8	2	COCO_val2014_000000478874	1	820	417.035764
424	8	1	COCO_val2014_000000230247	1	410	0.000000
432	8	1	COCO_val2014_000000201727	1	356	0.000000
440	8	1	COCO_val2014_000000281447	1	494	0.000000
448	8	1	COCO_val2014_000000042711	1	73	0.000000
456	8	2	COCO_val2014_000000042711	1	73	457.168183
464	8	1	COCO_val2014_000000427041	1	737	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
