onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	8	2
32	8	1	stone_object_019_new	8	769	0.0	8	2
40	8	1	plastic_moderate_032_new	7	632	0.0	8	2
48	8	1	wood_object_018_new	10	968	0.0	8	2
56	8	1	metal_moderate_013_new	5	413	0.0	8	2
64	8	1	wood_moderate_031_new	10	931	0.0	8	2
72	8	1	glass_object_046_new	3	296	0.0	8	2
80	8	1	stone_moderate_033_new	8	733	0.0	8	2
88	8	1	water_moderate_001_new	9	801	0.0	8	2
96	8	1	glass_moderate_016_new	3	216	0.0	8	2
104	8	1	fabric_moderate_017_new	1	17	0.0	8	2
112	8	1	water_moderate_018_new	9	818	0.0	8	2
120	8	2	water_moderate_018_new	9	818	121.04365262697684	8	2
128	8	1	wood_moderate_032_new	10	932	0.0	8	2
136	8	1	metal_object_043_new	5	493	0.0	8	2
144	8	1	paper_object_033_new	6	583	0.0	8	2
152	8	1	metal_object_049_new	5	499	0.0	8	2
160	8	1	plastic_moderate_017_new	7	617	0.0	8	2
168	8	1	metal_moderate_002_new	5	402	0.0	8	2
176	8	1	leather_object_030_new	4	380	0.0	8	2
184	8	1	leather_object_035_new	4	385	0.0	8	2
192	8	1	stone_moderate_043_new	8	743	0.0	8	2
200	8	1	fabric_moderate_002_new	1	2	0.0	8	2
208	8	1	plastic_moderate_005_new	7	605	0.0	8	2
216	8	1	water_object_014_new	9	864	0.0	8	2
224	8	1	paper_moderate_001_new	6	501	0.0	8	2
232	8	1	foliage_final_094_new	2	194	0.0	8	2
240	8	1	plastic_moderate_029_new	7	629	0.0	8	2
248	8	1	stone_moderate_005_new	8	705	0.0	8	2
256	8	1	water_object_030_new	9	880	0.0	8	2
264	8	1	fabric_moderate_025_new	1	25	0.0	8	2
272	8	1	paper_object_028_new	6	578	0.0	8	2
280	8	1	wood_moderate_030_new	10	930	0.0	8	2
288	8	1	foliage_final_003_new	2	103	0.0	8	2
296	8	1	foliage_final_034_new	2	134	0.0	8	2
304	8	1	leather_moderate_045_new	4	345	0.0	8	2
312	8	1	water_moderate_007_new	9	807	0.0	8	2
320	8	2	water_moderate_007_new	9	807	321.04432770301355	8	2
328	8	1	wood_moderate_022_new	10	922	0.0	8	2
336	8	1	fabric_object_014_new	1	64	0.0	8	2
344	8	1	leather_moderate_002_new	4	302	0.0	8	2
352	8	1	fabric_moderate_032_new	1	32	0.0	8	2
360	8	2	fabric_moderate_032_new	1	32	361.05148443300277	8	2
368	8	1	leather_moderate_025_new	4	325	0.0	8	2
376	8	2	leather_moderate_025_new	4	325	377.04107588902116	8	2
384	8	1	plastic_moderate_033_new	7	633	0.0	8	2
392	8	1	foliage_final_043_new	2	143	0.0	8	2
400	8	1	paper_object_016_new	6	566	0.0	8	2
408	8	1	metal_object_037_new	5	487	0.0	8	2
416	8	1	stone_object_015_new	8	765	0.0	8	2
424	8	2	stone_object_015_new	8	765	425.04220234497916	8	2
432	8	1	foliage_final_054_new	2	154	0.0	8	2
440	8	1	glass_object_001_new	3	251	0.0	8	2
448	8	1	glass_moderate_027_new	3	227	0.0	8	2
456	8	1	glass_object_031_new	3	281	0.0	8	2
464	8	1	paper_moderate_046_new	6	546	0.0	8	2
472	6	-2	n/a	n/a	n/a	0.0	8	2
