onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	wood_object_024_new	10	974	0.000000
40	8	1	glass_moderate_042_new	3	242	0.000000
48	8	1	glass_object_035_new	3	285	0.000000
56	8	1	wood_moderate_028_new	10	928	0.000000
64	8	1	leather_moderate_047_new	4	347	0.000000
72	8	1	stone_moderate_024_new	8	724	0.000000
80	8	1	plastic_moderate_015_new	7	615	0.000000
88	8	1	glass_moderate_016_new	3	216	0.000000
96	8	1	leather_object_023_new	4	373	0.000000
104	8	1	water_object_029_new	9	879	0.000000
112	8	1	leather_object_039_new	4	389	0.000000
120	8	1	leather_object_037_new	4	387	0.000000
128	8	1	plastic_moderate_005_new	7	605	0.000000
136	8	1	wood_object_046_new	10	996	0.000000
144	8	1	wood_moderate_025_new	10	925	0.000000
152	8	1	foliage_final_003_new	2	103	0.000000
160	8	1	metal_moderate_035_new	5	435	0.000000
168	8	1	water_moderate_033_new	9	833	0.000000
176	8	1	paper_moderate_015_new	6	515	0.000000
184	8	1	glass_moderate_007_new	3	207	0.000000
192	8	2	glass_moderate_007_new	3	207	194.028601
200	8	1	foliage_final_028_new	2	128	0.000000
208	8	1	metal_object_001_new	5	451	0.000000
216	8	1	foliage_final_087_new	2	187	0.000000
224	8	1	water_moderate_037_new	9	837	0.000000
232	8	2	water_moderate_037_new	9	837	233.027734
240	8	1	stone_moderate_023_new	8	723	0.000000
248	8	1	leather_object_018_new	4	368	0.000000
256	8	1	stone_object_009_new	8	759	0.000000
264	8	2	stone_object_009_new	8	759	265.027453
272	8	1	metal_object_013_new	5	463	0.000000
280	8	1	water_moderate_041_new	9	841	0.000000
288	8	1	fabric_moderate_032_new	1	32	0.000000
296	8	1	stone_object_033_new	8	783	0.000000
304	8	2	stone_object_033_new	8	783	307.423373
312	8	1	paper_moderate_017_new	6	517	0.000000
320	8	1	paper_moderate_034_new	6	534	0.000000
328	8	1	glass_object_021_new	3	271	0.000000
336	8	1	plastic_moderate_043_new	7	643	0.000000
344	8	1	fabric_moderate_047_new	1	47	0.000000
352	8	1	wood_object_017_new	10	967	0.000000
360	8	1	foliage_final_078_new	2	178	0.000000
368	8	1	stone_object_042_new	8	792	0.000000
376	8	1	plastic_moderate_025_new	7	625	0.000000
384	8	1	foliage_final_007_new	2	107	0.000000
392	8	1	water_moderate_036_new	9	836	0.000000
400	8	1	fabric_object_014_new	1	64	0.000000
408	8	1	metal_moderate_048_new	5	448	0.000000
416	8	1	metal_moderate_038_new	5	438	0.000000
424	8	1	paper_object_032_new	6	582	0.000000
432	8	2	paper_object_032_new	6	582	433.037703
440	8	1	fabric_moderate_009_new	1	9	0.000000
448	8	1	plastic_moderate_011_new	7	611	0.000000
456	8	1	fabric_object_004_new	1	54	0.000000
464	8	1	paper_moderate_039_new	6	539	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
