onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	17	1
32	8	1	n04086273_28013	104	829	0.0	17	1
40	8	1	n04154565_13637	109	867	0.0	17	1
48	8	1	n02445715_10261	30	233	0.0	17	1
56	8	1	n03793489_10094	93	737	0.0	17	1
64	8	1	n02090827_9359	20	160	0.0	17	1
72	8	1	n03649909_11709	85	674	0.0	17	1
80	8	1	n01704323_10394	5	35	0.0	17	1
88	8	1	n01768244_9298	7	55	0.0	17	1
96	8	1	n01697457_950	148	1184	0.0	17	1
104	8	1	n04255586_878	116	928	0.0	17	1
112	8	1	n04587559_12714	136	1084	0.0	17	1
120	8	1	n04555897_18677	135	1074	0.0	17	1
128	8	1	n03209910_29141	57	453	0.0	17	1
136	8	1	n01664990_7133	4	32	0.0	17	1
144	8	1	n02692877_31838	36	287	0.0	17	1
152	8	1	n02084071_17818	19	146	0.0	17	1
160	8	1	n03436182_12885	67	531	0.0	17	1
168	8	1	n03494278_22114	72	569	0.0	17	1
176	8	1	n03445777_6926	68	541	0.0	17	1
184	8	2	n03445777_6926	68	541	185.03825750399847	17	1
192	8	1	n03544143_8694	77	616	0.0	17	1
200	8	1	n04146614_3266	108	860	0.0	17	1
208	8	1	n02481823_23004	33	262	0.0	17	1
216	8	1	n03746005_6174	89	709	0.0	17	1
224	8	1	n04376876_10149	123	977	0.0	17	1
232	8	1	n04197391_8396	112	896	0.0	17	1
240	8	1	n03886762_9466	96	768	0.0	17	1
248	8	1	n03950228_39297	99	792	0.0	17	1
256	8	1	n04225987_13452	113	898	0.0	17	1
264	8	1	n01518878_14075	1	3	0.0	17	1
272	8	1	n03612010_4285	81	645	0.0	17	1
280	8	1	n02808440_33372	42	332	0.0	17	1
288	8	2	n02808440_33372	42	332	289.0360824149975	17	1
296	8	1	n04113406_28754	106	847	0.0	17	1
304	8	1	n01833805_13268	9	69	0.0	17	1
312	8	1	n02374451_12720	26	202	0.0	17	1
320	8	1	n03721384_3497	87	693	0.0	17	1
328	8	1	n04409515_6804	126	1007	0.0	17	1
336	8	2	n04409515_6804	126	1007	337.0351785239982	17	1
344	8	1	n02054036_19199	16	124	0.0	17	1
352	8	1	n02802215_19473	41	323	0.0	17	1
360	8	1	n03602883_8804	78	624	0.0	17	1
368	8	1	n07756951_14073	141	1122	0.0	17	1
376	8	1	n02480855_20865	32	254	0.0	17	1
384	8	1	n01491361_848	147	1176	0.0	17	1
392	8	2	n01491361_848	147	1176	393.034130303	17	1
400	8	1	n03335030_54164	60	480	0.0	17	1
408	8	1	n03472535_4373	70	558	0.0	17	1
416	8	1	n02346627_13993	25	195	0.0	17	1
424	8	1	n03815615_12836	94	745	0.0	17	1
432	8	1	n02766534_21124	37	294	0.0	17	1
440	8	1	n04233124_24091	114	912	0.0	17	1
448	8	2	n04233124_24091	114	912	449.0330143629981	17	1
456	8	1	n02165456_5438	150	1198	0.0	17	1
464	8	1	n01877134_11991	11	87	0.0	17	1
472	6	-2	n/a	n/a	n/a	0.0	17	1
