onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	glass_object_039_new	3	289	0.000000
40	8	1	stone_moderate_010_new	8	710	0.000000
48	8	1	paper_object_022_new	6	572	0.000000
56	8	1	water_moderate_019_new	9	819	0.000000
64	8	1	leather_object_009_new	4	359	0.000000
72	8	1	metal_moderate_018_new	5	418	0.000000
80	8	1	paper_object_023_new	6	573	0.000000
88	8	2	paper_object_023_new	6	573	0.000000
96	8	1	leather_object_015_new	4	365	0.000000
104	8	1	leather_moderate_001_new	4	301	0.000000
112	8	2	leather_moderate_001_new	4	301	113.039588
120	8	1	water_object_023_new	9	873	0.000000
128	8	1	leather_object_042_new	4	392	0.000000
136	8	1	metal_object_046_new	5	496	0.000000
144	8	1	plastic_object_026_new	7	676	0.000000
152	8	1	paper_moderate_011_new	6	511	0.000000
160	8	1	fabric_moderate_028_new	1	28	0.000000
168	8	1	stone_object_047_new	8	797	0.000000
176	8	1	wood_object_040_new	10	990	0.000000
184	8	1	metal_object_042_new	5	492	0.000000
192	8	1	stone_object_024_new	8	774	0.000000
200	8	2	stone_object_024_new	8	774	201.037635
208	8	1	plastic_object_044_new	7	694	0.000000
216	8	1	fabric_object_041_new	1	91	0.000000
224	8	1	foliage_final_033_new	2	133	0.000000
232	8	1	foliage_final_068_new	2	168	0.000000
240	8	1	plastic_object_035_new	7	685	0.000000
248	8	2	plastic_object_035_new	7	685	249.037344
256	8	1	paper_moderate_002_new	6	502	0.000000
264	8	1	glass_object_016_new	3	266	0.000000
272	8	1	paper_moderate_005_new	6	505	0.000000
280	8	1	metal_object_049_new	5	499	0.000000
288	8	1	stone_moderate_029_new	8	729	0.000000
296	8	2	stone_moderate_029_new	8	729	297.033271
304	8	1	wood_moderate_003_new	10	903	0.000000
312	8	1	foliage_final_053_new	2	153	0.000000
320	8	1	water_moderate_043_new	9	843	0.000000
328	8	1	foliage_final_079_new	2	179	0.000000
336	8	1	water_moderate_003_new	9	803	0.000000
344	8	1	foliage_final_088_new	2	188	0.000000
352	8	1	wood_object_050_new	10	1000	0.000000
360	8	1	fabric_moderate_002_new	1	2	0.000000
368	8	1	glass_moderate_013_new	3	213	0.000000
376	8	1	leather_object_010_new	4	360	0.000000
384	8	1	stone_moderate_027_new	8	727	0.000000
392	8	1	glass_moderate_004_new	3	204	0.000000
400	8	1	fabric_object_043_new	1	93	0.000000
408	8	1	metal_object_048_new	5	498	0.000000
416	8	1	plastic_object_045_new	7	695	0.000000
424	8	1	glass_moderate_027_new	3	227	0.000000
432	8	1	wood_object_038_new	10	988	0.000000
440	8	1	plastic_moderate_027_new	7	627	0.000000
448	8	1	fabric_object_018_new	1	68	0.000000
456	8	1	water_object_010_new	9	860	0.000000
464	8	1	wood_object_010_new	10	960	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
