onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	foliage_final_001_new	2	101	0.0	1	0
40	8	1	metal_object_020_new	5	470	0.0	1	0
48	8	1	plastic_moderate_004_new	7	604	0.0	1	0
56	8	1	plastic_object_016_new	7	666	0.0	1	0
64	8	1	stone_object_008_new	8	758	0.0	1	0
72	8	1	wood_moderate_049_new	10	949	0.0	1	0
80	8	1	plastic_object_043_new	7	693	0.0	1	0
88	8	1	paper_moderate_042_new	6	542	0.0	1	0
96	8	2	paper_moderate_042_new	6	542	97.02388348197564	1	0
104	8	1	paper_object_017_new	6	567	0.0	1	0
112	8	2	paper_object_017_new	6	567	113.05729128466919	1	0
120	8	1	stone_moderate_002_new	8	702	0.0	1	0
128	8	1	water_moderate_022_new	9	822	0.0	1	0
136	8	1	metal_object_016_new	5	466	0.0	1	0
144	8	1	glass_moderate_005_new	3	205	0.0	1	0
152	8	1	glass_object_010_new	3	260	0.0	1	0
160	8	1	leather_object_018_new	4	368	0.0	1	0
168	8	1	leather_object_022_new	4	372	0.0	1	0
176	8	1	fabric_moderate_023_new	1	23	0.0	1	0
184	8	1	wood_moderate_027_new	10	927	0.0	1	0
192	8	1	paper_moderate_022_new	6	522	0.0	1	0
200	8	1	glass_moderate_016_new	3	216	0.0	1	0
208	8	1	stone_object_046_new	8	796	0.0	1	0
216	8	2	stone_object_046_new	8	796	217.0341087267734	1	0
224	8	1	water_moderate_021_new	9	821	0.0	1	0
232	8	2	water_moderate_021_new	9	821	233.03269224893302	1	0
240	8	1	wood_moderate_043_new	10	943	0.0	1	0
248	8	1	metal_moderate_002_new	5	402	0.0	1	0
256	8	1	glass_moderate_012_new	3	212	0.0	1	0
264	8	1	paper_object_006_new	6	556	0.0	1	0
272	8	1	foliage_final_059_new	2	159	0.0	1	0
280	8	1	fabric_moderate_050_new	1	50	0.0	1	0
288	8	1	fabric_object_006_new	1	56	0.0	1	0
296	8	1	wood_object_006_new	10	956	0.0	1	0
304	8	1	fabric_moderate_048_new	1	48	0.0	1	0
312	8	1	water_moderate_037_new	9	837	0.0	1	0
320	8	1	foliage_final_026_new	2	126	0.0	1	0
328	8	1	leather_object_007_new	4	357	0.0	1	0
336	8	1	stone_moderate_011_new	8	711	0.0	1	0
344	8	1	foliage_final_002_new	2	102	0.0	1	0
352	8	1	water_object_016_new	9	866	0.0	1	0
360	8	1	paper_moderate_045_new	6	545	0.0	1	0
368	8	1	stone_moderate_047_new	8	747	0.0	1	0
376	8	1	fabric_object_047_new	1	97	0.0	1	0
384	8	1	glass_object_038_new	3	288	0.0	1	0
392	8	1	wood_moderate_026_new	10	926	0.0	1	0
400	8	1	foliage_final_075_new	2	175	0.0	1	0
408	8	1	plastic_object_026_new	7	676	0.0	1	0
416	8	1	water_object_012_new	9	862	0.0	1	0
424	8	1	metal_object_018_new	5	468	0.0	1	0
432	8	2	metal_object_018_new	5	468	433.02319897478446	1	0
440	8	1	leather_object_012_new	4	362	0.0	1	0
448	8	1	metal_object_004_new	5	454	0.0	1	0
456	8	1	plastic_moderate_047_new	7	647	0.0	1	0
464	8	1	leather_moderate_002_new	4	302	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
