onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	water_object_043_new	9	893	0.000000
40	8	1	paper_moderate_043_new	6	543	0.000000
48	8	1	paper_object_018_new	6	568	0.000000
56	8	1	glass_moderate_045_new	3	245	0.000000
64	8	1	wood_object_030_new	10	980	0.000000
72	8	1	stone_object_025_new	8	775	0.000000
80	8	1	fabric_object_029_new	1	79	0.000000
88	8	1	foliage_final_051_new	2	151	0.000000
96	8	1	leather_moderate_032_new	4	332	0.000000
104	8	1	plastic_moderate_001_new	7	601	0.000000
112	8	1	paper_object_042_new	6	592	0.000000
120	8	1	plastic_moderate_003_new	7	603	0.000000
128	8	1	metal_object_032_new	5	482	0.000000
136	8	1	foliage_final_009_new	2	109	0.000000
144	8	1	leather_moderate_048_new	4	348	0.000000
152	8	1	paper_object_020_new	6	570	0.000000
160	8	1	stone_moderate_031_new	8	731	0.000000
168	8	2	stone_moderate_031_new	8	731	169.033209
176	8	1	plastic_moderate_018_new	7	618	0.000000
184	8	1	glass_moderate_012_new	3	212	0.000000
192	8	1	leather_moderate_044_new	4	344	0.000000
200	8	1	metal_object_025_new	5	475	0.000000
208	8	1	water_moderate_035_new	9	835	0.000000
216	8	1	stone_object_019_new	8	769	0.000000
224	8	1	leather_moderate_046_new	4	346	224.345068
232	8	1	foliage_final_083_new	2	183	0.000000
240	8	1	fabric_moderate_029_new	1	29	0.000000
248	8	1	water_object_021_new	9	871	0.000000
256	8	1	water_object_047_new	9	897	0.000000
264	8	2	water_object_047_new	9	897	265.031275
272	8	1	stone_object_041_new	8	791	0.000000
280	8	1	foliage_final_091_new	2	191	0.000000
288	8	1	plastic_moderate_012_new	7	612	0.000000
296	8	1	plastic_moderate_020_new	7	620	0.000000
304	8	1	wood_moderate_045_new	10	945	0.000000
312	8	1	wood_object_043_new	10	993	0.000000
320	8	1	foliage_final_010_new	2	110	0.000000
328	8	1	leather_moderate_038_new	4	338	0.000000
336	8	1	stone_moderate_012_new	8	712	0.000000
344	8	1	glass_moderate_038_new	3	238	0.000000
352	8	1	fabric_object_026_new	1	76	0.000000
360	8	2	fabric_object_026_new	1	76	361.029376
368	8	1	metal_moderate_041_new	5	441	0.000000
376	8	1	fabric_object_005_new	1	55	0.000000
384	8	2	fabric_object_005_new	1	55	386.041877
392	8	1	water_object_012_new	9	862	0.000000
400	8	1	metal_moderate_009_new	5	409	0.000000
408	8	1	metal_object_004_new	5	454	0.000000
416	8	1	wood_moderate_014_new	10	914	0.000000
424	8	1	glass_object_004_new	3	254	0.000000
432	8	1	paper_object_005_new	6	555	0.000000
440	8	1	wood_moderate_029_new	10	929	0.000000
448	8	1	fabric_object_022_new	1	72	0.000000
456	8	1	glass_moderate_044_new	3	244	0.000000
464	8	2	glass_moderate_044_new	3	244	465.091575
472	6	-2	n/a	n/a	n/a	0.000000
