onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	35
32	8	1	n04252077_10859	1	35	0.0	35
40	8	1	neonVarinImg001_IllusSurf_alpha_0p7_sat_0p3_bgray	2	71	0.0	35
48	8	1	n01943899_24131	1	4	0.0	35
56	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	51	0.0	35
64	8	1	n01855672_15767	1	2	0.0	35
72	8	2	n01855672_15767	1	2	73.62990268300928	35
80	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	0.0	35
88	8	1	n02882647_18337	1	20	0.0	35
96	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	67	0.0	35
104	8	1	n02799175_11275	1	15	0.0	35
112	8	1	abuttingLine017_linespace_6_angle_000_vline	2	55	0.0	35
120	8	1	n03063599_4177	1	23	0.0	35
128	8	2	n03063599_4177	1	23	129.64568508700177	35
136	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	49	0.0	35
144	8	1	n02374451_17284	1	9	0.0	35
152	8	2	n02374451_17284	1	9	152.70403006800916	35
160	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	40	0.0	35
168	8	1	n03950228_27533	1	31	0.0	35
176	8	1	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	0.0	35
184	8	1	n02391049_2286	1	10	0.0	35
192	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	58	0.0	35
200	8	1	n02882301_14188	1	19	0.0	35
208	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	0.0	35
216	8	1	n04233124_14971	1	34	0.0	35
224	8	1	neonVarinImg003_Kanizsa_alpha_0p7_sat_0p3_bgray	2	73	0.0	35
232	8	1	n04210120_9062	1	33	0.0	35
240	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	39	0.0	35
248	8	1	origImg_181	1	38	0.0	35
256	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	64	0.0	35
264	8	1	n03472535_4645	1	27	0.0	35
272	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	52	0.0	35
280	8	1	n02766534_15976	1	13	0.0	35
288	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	68	0.0	35
296	8	1	n04297750_25624	1	36	0.0	35
304	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	35
312	8	1	n03483823_7612	1	28	0.0	35
320	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	43	0.0	35
328	8	1	n02841315_35046	1	17	0.0	35
336	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	63	0.0	35
344	8	1	n04587559_13463	1	37	0.0	35
352	8	2	n04587559_13463	1	37	352.71017337200465	35
360	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	44	0.0	35
368	6	-2	n/a	n/a	n/a	0.0	35
