onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	34
32	8	1	n03063599_4177	1	23	0.0	34
40	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	34
48	8	1	n02799175_11275	1	15	0.0	34
56	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	50	0.0	34
64	8	1	n02951358_23759	1	21	0.0	34
72	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	43	72.05027772700123	34
80	8	1	n02068974_4884	1	7	0.0	34
88	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	68	0.0	34
96	8	1	n02391049_2286	1	10	0.0	34
104	8	2	n02391049_2286	1	10	105.64198242699786	34
112	8	1	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	0.0	34
120	8	1	n03472535_4645	1	27	0.0	34
128	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	49	0.0	34
136	8	1	n04252077_10859	1	35	0.0	34
144	8	1	neonVarinImg003_Kanizsa_alpha_0p7_sat_0p3_bgray	2	73	0.0	34
152	8	1	n01858441_11077	1	3	0.0	34
160	8	1	abuttingLine017_linespace_6_angle_000_vline	2	55	0.0	34
168	8	1	origImg_181	1	38	0.0	34
176	8	2	origImg_181	1	38	0.0	34
184	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	66	0.0	34
192	8	1	n03483823_8150	1	29	0.0	34
200	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	0.0	34
208	8	1	n01944390_20670	1	5	0.0	34
216	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	39	0.0	34
224	8	1	n02374451_17284	1	9	0.0	34
232	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	58	0.0	34
240	8	1	n03950228_27533	1	31	0.0	34
248	8	2	n03950228_27533	1	31	248.7951745140017	34
256	8	1	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	0.0	34
264	8	1	n02843158_4722	1	18	0.0	34
272	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	0.0	34
280	8	1	n02766534_15976	1	13	0.0	34
288	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	0.0	34
296	8	1	n02439033_9911	1	11	0.0	34
304	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	0.0	34
312	8	1	n04233124_14971	1	34	0.0	34
320	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	52	0.0	34
328	8	1	n03335030_10544	1	24	0.0	34
336	8	2	n03335030_10544	1	24	336.7643904180004	34
344	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	59	0.0	34
352	8	1	n02974003_9408	1	22	0.0	34
360	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	42	0.0	34
368	6	-2	n/a	n/a	n/a	0.0	34
