onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	33
32	8	1	n02346627_13993	1	8	0.0	33
40	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	44	0.0	33
48	8	1	n03483823_7612	1	28	0.0	33
56	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	64	0.0	33
64	8	1	n02841315_35046	1	17	0.0	33
72	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	33
80	8	2	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	81.63241192400164	33
88	8	1	n02472293_34273	1	12	0.0	33
96	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	45	0.0	33
104	8	2	abuttingLine007_linespace_1p2_angle_090_045diag	2	45	105.64174590499897	33
112	8	1	n04587559_13463	1	37	0.0	33
120	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	51	0.0	33
128	8	1	n02882301_14188	1	19	0.0	33
136	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	40	0.0	33
144	8	1	n02005790_9371	1	6	0.0	33
152	8	1	neonVarinImg006_realRect_alpha_0p7_sat_0p3_bgray	2	76	0.0	33
160	8	1	n03425413_18382	1	25	0.0	33
168	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	41	0.0	33
176	8	1	n01855672_15767	1	2	0.0	33
184	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	46	0.0	33
192	8	1	n02802215_26105	1	16	0.0	33
200	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	67	0.0	33
208	8	1	n04210120_9062	1	33	0.0	33
216	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	62	0.0	33
224	8	2	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	62	224.75920473899168	33
232	8	1	n01621127_19020	1	1	0.0	33
240	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	54	0.0	33
248	8	1	n02882647_18337	1	20	0.0	33
256	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	61	0.0	33
264	8	1	n04070727_16664	1	32	0.0	33
272	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	53	0.0	33
280	8	1	n03455488_28622	1	26	0.0	33
288	8	1	abuttingLine019_linespace_6_angle_090_hline	2	57	0.0	33
296	8	1	n04297750_25624	1	36	0.0	33
304	8	1	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	0.0	33
312	8	1	n03743279_13788	1	30	0.0	33
320	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	63	0.0	33
328	8	1	n02797295_15411	1	14	0.0	33
336	8	1	neonVarinImg001_IllusSurf_alpha_0p7_sat_0p3_bgray	2	71	0.0	33
344	8	2	neonVarinImg001_IllusSurf_alpha_0p7_sat_0p3_bgray	2	71	345.63133136999386	33
352	8	1	n01943899_24131	1	4	0.0	33
360	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	48	0.0	33
368	6	-2	n/a	n/a	n/a	0.0	33
