onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	foliage_final_081_new	2	181	0.0	1	0
40	8	1	wood_moderate_038_new	10	938	0.0	1	0
48	8	2	wood_moderate_038_new	10	938	49.03436281392351	1	0
56	8	1	glass_moderate_015_new	3	215	0.0	1	0
64	8	1	wood_object_045_new	10	995	0.0	1	0
72	8	1	plastic_moderate_038_new	7	638	0.0	1	0
80	8	1	fabric_object_020_new	1	70	0.0	1	0
88	8	1	plastic_object_034_new	7	684	0.0	1	0
96	8	1	stone_moderate_024_new	8	724	0.0	1	0
104	8	1	metal_moderate_042_new	5	442	0.0	1	0
112	8	1	paper_object_012_new	6	562	0.0	1	0
120	8	1	foliage_final_031_new	2	131	120.05064403777942	1	0
128	8	1	leather_moderate_043_new	4	343	0.0	1	0
136	8	1	foliage_final_019_new	2	119	0.0	1	0
144	8	1	water_moderate_017_new	9	817	0.0	1	0
152	8	1	metal_moderate_022_new	5	422	0.0	1	0
160	8	1	plastic_object_001_new	7	651	0.0	1	0
168	8	2	plastic_object_001_new	7	651	169.02890234394	1	0
176	8	1	wood_object_022_new	10	972	0.0	1	0
184	8	1	paper_moderate_005_new	6	505	0.0	1	0
192	8	1	glass_object_030_new	3	280	0.0	1	0
200	8	1	plastic_moderate_031_new	7	631	0.0	1	0
208	8	1	fabric_object_050_new	1	100	0.0	1	0
216	8	1	glass_object_014_new	3	264	0.0	1	0
224	8	1	fabric_object_025_new	1	75	0.0	1	0
232	8	1	leather_moderate_019_new	4	319	0.0	1	0
240	8	1	paper_object_042_new	6	592	0.0	1	0
248	8	1	metal_object_005_new	5	455	0.0	1	0
256	8	1	stone_object_036_new	8	786	0.0	1	0
264	8	1	paper_object_045_new	6	595	0.0	1	0
272	8	1	wood_moderate_029_new	10	929	0.0	1	0
280	8	1	glass_moderate_050_new	3	250	0.0	1	0
288	8	1	water_object_037_new	9	887	0.0	1	0
296	8	2	water_object_037_new	9	887	297.0205600117333	1	0
304	8	1	leather_object_044_new	4	394	0.0	1	0
312	8	1	paper_object_034_new	6	584	0.0	1	0
320	8	1	wood_moderate_002_new	10	902	0.0	1	0
328	8	1	fabric_object_011_new	1	61	0.0	1	0
336	8	2	fabric_object_011_new	1	61	341.0360381840728	1	0
344	8	1	stone_moderate_032_new	8	732	0.0	1	0
352	8	1	leather_object_031_new	4	381	0.0	1	0
360	8	1	glass_object_047_new	3	297	0.0	1	0
368	8	1	fabric_moderate_016_new	1	16	0.0	1	0
376	8	1	stone_object_019_new	8	769	0.0	1	0
384	8	2	stone_object_019_new	8	769	385.4009736138396	1	0
392	8	1	water_moderate_014_new	9	814	0.0	1	0
400	8	1	stone_moderate_050_new	8	750	0.0	1	0
408	8	1	foliage_final_052_new	2	152	0.0	1	0
416	8	1	metal_object_035_new	5	485	0.0	1	0
424	8	1	metal_object_036_new	5	486	0.0	1	0
432	8	1	leather_object_040_new	4	390	0.0	1	0
440	8	1	water_moderate_047_new	9	847	0.0	1	0
448	8	1	water_object_028_new	9	878	0.0	1	0
456	8	1	plastic_object_037_new	7	687	0.0	1	0
464	8	1	foliage_final_042_new	2	142	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
