onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	leather_moderate_032_new	4	332	0.0	1	0
40	8	1	glass_moderate_034_new	3	234	0.0	1	0
48	8	1	stone_object_016_new	8	766	0.0	1	0
56	8	1	stone_moderate_008_new	8	708	0.0	1	0
64	8	1	plastic_moderate_009_new	7	609	0.0	1	0
72	8	1	fabric_object_033_new	1	83	0.0	1	0
80	8	1	foliage_final_061_new	2	161	0.0	1	0
88	8	1	water_moderate_033_new	9	833	0.0	1	0
96	8	1	glass_moderate_011_new	3	211	0.0	1	0
104	8	2	glass_moderate_011_new	3	211	105.0321025121957	1	0
112	8	1	metal_moderate_001_new	5	401	0.0	1	0
120	8	1	leather_object_036_new	4	386	0.0	1	0
128	8	2	leather_object_036_new	4	386	129.0315895411186	1	0
136	8	1	paper_object_022_new	6	572	0.0	1	0
144	8	1	fabric_object_028_new	1	78	0.0	1	0
152	8	1	paper_moderate_049_new	6	549	0.0	1	0
160	8	1	fabric_moderate_010_new	1	10	0.0	1	0
168	8	1	fabric_moderate_034_new	1	34	0.0	1	0
176	8	1	foliage_final_069_new	2	169	0.0	1	0
184	8	2	foliage_final_069_new	2	169	185.02693198435009	1	0
192	8	1	wood_moderate_004_new	10	904	0.0	1	0
200	8	2	wood_moderate_004_new	10	904	201.02690543839708	1	0
208	8	1	plastic_moderate_045_new	7	645	0.0	1	0
216	8	1	glass_object_034_new	3	284	0.0	1	0
224	8	1	plastic_object_044_new	7	694	0.0	1	0
232	8	1	water_moderate_027_new	9	827	0.0	1	0
240	8	1	fabric_object_031_new	1	81	0.0	1	0
248	8	1	paper_moderate_017_new	6	517	0.0	1	0
256	8	1	paper_moderate_026_new	6	526	0.0	1	0
264	8	1	stone_moderate_039_new	8	739	0.0	1	0
272	8	1	leather_object_019_new	4	369	0.0	1	0
280	8	2	leather_object_019_new	4	369	280.45763380639255	1	0
288	8	1	metal_moderate_013_new	5	413	0.0	1	0
296	8	1	stone_object_014_new	8	764	0.0	1	0
304	8	1	foliage_final_015_new	2	115	0.0	1	0
312	8	1	glass_object_018_new	3	268	0.0	1	0
320	8	1	metal_object_017_new	5	467	0.0	1	0
328	8	1	stone_moderate_049_new	8	749	0.0	1	0
336	8	1	plastic_moderate_032_new	7	632	0.0	1	0
344	8	1	wood_moderate_012_new	10	912	0.0	1	0
352	8	1	leather_moderate_045_new	4	345	0.0	1	0
360	8	1	glass_moderate_046_new	3	246	0.0	1	0
368	8	1	paper_moderate_041_new	6	541	0.0	1	0
376	8	1	water_moderate_009_new	9	809	0.0	1	0
384	8	1	wood_object_005_new	10	955	0.0	1	0
392	8	1	water_moderate_043_new	9	843	0.0	1	0
400	8	1	metal_moderate_046_new	5	446	0.0	1	0
408	8	1	wood_moderate_047_new	10	947	0.0	1	0
416	8	1	wood_object_046_new	10	996	0.0	1	0
424	8	1	foliage_final_014_new	2	114	0.0	1	0
432	8	1	water_object_008_new	9	858	0.0	1	0
440	8	1	metal_moderate_047_new	5	447	0.0	1	0
448	8	1	foliage_final_067_new	2	167	0.0	1	0
456	8	1	plastic_object_050_new	7	700	0.0	1	0
464	8	1	leather_object_043_new	4	393	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
