onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	COCO_val2014_000000191546	1	336	0.000000
40	8	1	COCO_val2014_000000422916	1	729	0.000000
48	8	1	COCO_val2014_000000238866	1	424	0.000000
56	8	1	COCO_val2014_000000468917	1	801	0.000000
64	8	1	COCO_val2014_000000512836	1	857	0.000000
72	8	1	COCO_val2014_000000391834	1	674	0.000000
80	8	1	COCO_val2014_000000081056	1	135	0.000000
88	8	1	COCO_val2014_000000467821	1	799	0.000000
96	8	1	COCO_val2014_000000332532	1	585	0.000000
104	8	1	COCO_val2014_000000328018	1	573	0.000000
112	8	1	COCO_val2014_000000078522	1	131	0.000000
120	8	1	COCO_val2014_000000011796	1	21	0.000000
128	8	1	COCO_val2014_000000382207	1	662	0.000000
136	8	1	COCO_val2014_000000449466	1	763	0.000000
144	8	1	COCO_val2014_000000158354	1	269	0.000000
152	8	1	COCO_val2014_000000190907	1	334	0.000000
160	8	1	COCO_val2014_000000463716	1	792	0.000000
168	8	1	COCO_val2014_000000359945	1	626	0.000000
176	8	1	COCO_val2014_000000530836	1	890	0.000000
184	8	1	COCO_val2014_000000341676	1	602	0.000000
192	8	1	COCO_val2014_000000464196	1	793	0.000000
200	8	1	COCO_val2014_000000042711	1	73	0.000000
208	8	2	COCO_val2014_000000042711	1	73	209.029257
216	8	1	COCO_val2014_000000291833	1	512	0.000000
224	8	1	COCO_val2014_000000577796	1	992	0.000000
232	8	1	COCO_val2014_000000258136	1	449	0.000000
240	8	1	COCO_val2014_000000410428	1	709	0.000000
248	8	1	COCO_val2014_000000021046	1	36	0.000000
256	8	1	COCO_val2014_000000403349	1	696	0.000000
264	8	2	COCO_val2014_000000403349	1	696	0.000000
272	8	1	COCO_val2014_000000371365	1	639	0.000000
280	8	1	COCO_val2014_000000209062	1	369	0.000000
288	8	1	COCO_val2014_000000373381	1	646	0.000000
296	8	1	COCO_val2014_000000165713	1	284	0.000000
304	8	1	COCO_val2014_000000218362	1	387	0.000000
312	8	1	COCO_val2014_000000053529	1	96	0.000000
320	8	1	COCO_val2014_000000113097	1	199	0.000000
328	8	1	COCO_val2014_000000391688	1	673	0.000000
336	8	1	COCO_val2014_000000086630	1	143	0.000000
344	8	2	COCO_val2014_000000086630	1	143	347.104270
352	8	1	COCO_val2014_000000533239	1	897	0.000000
360	8	1	COCO_val2014_000000457893	1	775	0.000000
368	8	1	COCO_val2014_000000041077	1	69	0.000000
376	8	1	COCO_val2014_000000111801	1	193	0.000000
384	8	1	COCO_val2014_000000247519	1	431	0.000000
392	8	1	COCO_val2014_000000492349	1	837	0.000000
400	8	1	COCO_val2014_000000112517	1	196	0.000000
408	8	2	COCO_val2014_000000112517	1	196	410.036596
416	8	1	COCO_val2014_000000048308	1	89	0.000000
424	8	2	COCO_val2014_000000048308	1	89	425.024931
432	8	1	COCO_val2014_000000262404	1	459	0.000000
440	8	1	COCO_val2014_000000079084	1	132	0.000000
448	8	1	COCO_val2014_000000047624	1	86	0.000000
456	8	1	COCO_val2014_000000116149	1	204	0.000000
464	8	1	COCO_val2014_000000426687	1	736	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
