onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	stone_moderate_006_new	8	706	0.000000
40	8	1	water_moderate_031_new	9	831	0.000000
48	8	1	glass_moderate_035_new	3	235	0.000000
56	8	1	plastic_object_001_new	7	651	0.000000
64	8	1	wood_object_040_new	10	990	0.000000
72	8	1	plastic_moderate_017_new	7	617	0.000000
80	8	1	metal_object_010_new	5	460	0.000000
88	8	1	foliage_final_094_new	2	194	0.000000
96	8	1	leather_object_019_new	4	369	0.000000
104	8	2	leather_object_019_new	4	369	110.026708
112	8	1	paper_object_036_new	6	586	0.000000
120	8	1	wood_object_026_new	10	976	0.000000
128	8	1	wood_moderate_046_new	10	946	0.000000
136	8	1	paper_object_004_new	6	554	0.000000
144	8	1	fabric_moderate_019_new	1	19	0.000000
152	8	1	foliage_final_025_new	2	125	0.000000
160	8	1	wood_object_046_new	10	996	0.000000
168	8	1	stone_moderate_012_new	8	712	0.000000
176	8	1	glass_moderate_027_new	3	227	0.000000
184	8	1	fabric_object_028_new	1	78	0.000000
192	8	1	paper_moderate_020_new	6	520	0.000000
200	8	1	metal_object_014_new	5	464	0.000000
208	8	2	metal_object_014_new	5	464	209.025109
216	8	1	paper_moderate_028_new	6	528	0.000000
224	8	1	metal_moderate_040_new	5	440	0.000000
232	8	1	plastic_object_041_new	7	691	0.000000
240	8	1	foliage_final_076_new	2	176	0.000000
248	8	1	stone_moderate_026_new	8	726	0.000000
256	8	1	stone_object_002_new	8	752	0.000000
264	8	2	stone_object_002_new	8	752	265.024036
272	8	1	wood_moderate_034_new	10	934	0.000000
280	8	1	glass_object_030_new	3	280	0.000000
288	8	1	leather_object_025_new	4	375	0.000000
296	8	1	fabric_moderate_007_new	1	7	0.000000
304	8	1	water_object_037_new	9	887	0.000000
312	8	1	glass_object_040_new	3	290	0.000000
320	8	1	paper_moderate_050_new	6	550	0.000000
328	8	1	glass_moderate_025_new	3	225	0.000000
336	8	1	leather_object_039_new	4	389	0.000000
344	8	1	metal_object_024_new	5	474	0.000000
352	8	1	fabric_object_026_new	1	76	0.000000
360	8	1	foliage_final_078_new	2	178	0.000000
368	8	1	water_moderate_032_new	9	832	0.000000
376	8	2	water_moderate_032_new	9	832	377.265340
384	8	1	leather_moderate_047_new	4	347	0.000000
392	8	1	plastic_moderate_040_new	7	640	0.000000
400	8	1	plastic_moderate_006_new	7	606	0.000000
408	8	1	water_moderate_027_new	9	827	0.000000
416	8	1	fabric_moderate_042_new	1	42	0.000000
424	8	2	fabric_moderate_042_new	1	42	425.037558
432	8	1	metal_moderate_042_new	5	442	0.000000
440	8	1	leather_object_014_new	4	364	0.000000
448	8	1	stone_moderate_013_new	8	713	0.000000
456	8	1	water_object_031_new	9	881	0.000000
464	8	1	foliage_final_053_new	2	153	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
