onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	17	2
32	8	1	COCO_val2014_000000112232	1	195	0.0	17	2
40	8	1	COCO_val2014_000000196007	1	347	0.0	17	2
48	8	1	COCO_val2014_000000538198	1	910	0.0	17	2
56	8	1	COCO_val2014_000000188417	1	330	0.0	17	2
64	8	1	COCO_val2014_000000145009	1	250	0.0	17	2
72	8	1	COCO_val2014_000000393469	1	677	0.0	17	2
80	8	1	COCO_val2014_000000084244	1	139	0.0	17	2
88	8	1	COCO_val2014_000000190907	1	334	0.0	17	2
96	8	1	COCO_val2014_000000327623	1	572	0.0	17	2
104	8	1	COCO_val2014_000000019624	1	31	0.0	17	2
112	8	1	COCO_val2014_000000222635	1	398	0.0	17	2
120	8	1	COCO_val2014_000000280242	1	492	0.0	17	2
128	8	1	COCO_val2014_000000098322	1	170	0.0	17	2
136	8	1	COCO_val2014_000000471251	1	805	0.0	17	2
144	8	1	COCO_val2014_000000217783	1	386	0.0	17	2
152	8	1	COCO_val2014_000000558854	1	949	0.0	17	2
160	8	1	COCO_val2014_000000556205	1	942	0.0	17	2
168	8	1	COCO_val2014_000000408621	1	706	0.0	17	2
176	8	1	COCO_val2014_000000270381	1	479	0.0	17	2
184	8	1	COCO_val2014_000000556246	1	943	0.0	17	2
192	8	1	COCO_val2014_000000345125	1	608	0.0	17	2
200	8	1	COCO_val2014_000000536006	1	901	0.0	17	2
208	8	1	COCO_val2014_000000434459	1	746	0.0	17	2
216	8	1	COCO_val2014_000000405998	1	702	0.0	17	2
224	8	1	COCO_val2014_000000374249	1	650	0.0	17	2
232	8	1	COCO_val2014_000000386677	1	667	0.0	17	2
240	8	1	COCO_val2014_000000120527	1	210	0.0	17	2
248	8	2	COCO_val2014_000000120527	1	210	249.13376882101875	17	2
256	8	1	COCO_val2014_000000541627	1	915	0.0	17	2
264	8	1	COCO_val2014_000000003716	1	9	0.0	17	2
272	8	1	COCO_val2014_000000167084	1	286	0.0	17	2
280	8	1	COCO_val2014_000000573181	1	979	0.0	17	2
288	8	1	COCO_val2014_000000218470	1	389	0.0	17	2
296	8	1	COCO_val2014_000000577355	1	990	0.0	17	2
304	8	1	COCO_val2014_000000206831	1	361	0.0	17	2
312	8	1	COCO_val2014_000000110762	1	191	0.0	17	2
320	8	1	COCO_val2014_000000233528	1	414	0.0	17	2
328	8	2	COCO_val2014_000000233528	1	414	329.0364467280451	17	2
336	8	1	COCO_val2014_000000092416	1	156	0.0	17	2
344	8	1	COCO_val2014_000000054592	1	99	0.0	17	2
352	8	2	COCO_val2014_000000054592	1	99	353.04546493204543	17	2
360	8	1	COCO_val2014_000000475064	1	811	0.0	17	2
368	8	1	COCO_val2014_000000403349	1	696	0.0	17	2
376	8	2	COCO_val2014_000000403349	1	696	377.2436615070328	17	2
384	8	1	COCO_val2014_000000091045	1	153	0.0	17	2
392	8	1	COCO_val2014_000000373857	1	648	0.0	17	2
400	8	1	COCO_val2014_000000258036	1	448	0.0	17	2
408	8	1	COCO_val2014_000000558671	1	948	0.0	17	2
416	8	1	COCO_val2014_000000247999	1	432	0.0	17	2
424	8	1	COCO_val2014_000000263288	1	460	0.0	17	2
432	8	2	COCO_val2014_000000263288	1	460	433.0359125499963	17	2
440	8	1	COCO_val2014_000000168355	1	287	0.0	17	2
448	8	1	COCO_val2014_000000172330	1	299	0.0	17	2
456	8	1	COCO_val2014_000000063478	1	113	0.0	17	2
464	8	1	COCO_val2014_000000503939	1	847	0.0	17	2
472	6	-2	n/a	n/a	n/a	0.0	17	2
