onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	10	2
32	8	1	COCO_val2014_000000222313	1	396	0.0	10	2
40	8	1	COCO_val2014_000000468778	1	800	0.0	10	2
48	8	1	COCO_val2014_000000081738	1	136	0.0	10	2
56	8	2	COCO_val2014_000000081738	1	136	57.04139892896637	10	2
64	8	1	COCO_val2014_000000413377	1	715	0.0	10	2
72	8	1	COCO_val2014_000000151130	1	260	0.0	10	2
80	8	1	COCO_val2014_000000485897	1	827	0.0	10	2
88	8	1	COCO_val2014_000000540106	1	912	0.0	10	2
96	8	1	COCO_val2014_000000077282	1	130	0.0	10	2
104	8	1	COCO_val2014_000000529522	1	885	0.0	10	2
112	8	1	COCO_val2014_000000433892	1	745	0.0	10	2
120	8	1	COCO_val2014_000000374448	1	651	0.0	10	2
128	8	1	COCO_val2014_000000295105	1	522	0.0	10	2
136	8	1	COCO_val2014_000000265579	1	466	0.0	10	2
144	8	1	COCO_val2014_000000068411	1	119	0.0	10	2
152	8	1	COCO_val2014_000000112702	1	197	0.0	10	2
160	8	2	COCO_val2014_000000112702	1	197	161.0414562659571	10	2
168	8	1	COCO_val2014_000000447279	1	759	0.0	10	2
176	8	1	COCO_val2014_000000268755	1	471	0.0	10	2
184	8	1	COCO_val2014_000000452218	1	767	0.0	10	2
192	8	1	COCO_val2014_000000240950	1	429	0.0	10	2
200	8	1	COCO_val2014_000000060988	1	109	0.0	10	2
208	8	1	COCO_val2014_000000536720	1	907	0.0	10	2
216	8	1	COCO_val2014_000000463459	1	790	0.0	10	2
224	8	1	COCO_val2014_000000096241	1	166	0.0	10	2
232	8	1	COCO_val2014_000000389445	1	672	0.0	10	2
240	8	1	COCO_val2014_000000512667	1	856	0.0	10	2
248	8	1	COCO_val2014_000000214127	1	381	0.0	10	2
256	8	1	COCO_val2014_000000264032	1	463	0.0	10	2
264	8	1	COCO_val2014_000000045467	1	82	0.0	10	2
272	8	1	COCO_val2014_000000145391	1	252	0.0	10	2
280	8	2	COCO_val2014_000000145391	1	252	281.0363568959874	10	2
288	8	1	COCO_val2014_000000489924	1	834	0.0	10	2
296	8	1	COCO_val2014_000000191846	1	338	0.0	10	2
304	8	1	COCO_val2014_000000084530	1	140	0.0	10	2
312	8	1	COCO_val2014_000000286813	1	504	0.0	10	2
320	8	1	COCO_val2014_000000112517	1	196	0.0	10	2
328	8	2	COCO_val2014_000000112517	1	196	329.0386295649805	10	2
336	8	1	COCO_val2014_000000048609	1	90	0.0	10	2
344	8	1	COCO_val2014_000000331817	1	584	0.0	10	2
352	8	1	COCO_val2014_000000473196	1	810	0.0	10	2
360	8	1	COCO_val2014_000000251798	1	437	0.0	10	2
368	8	1	COCO_val2014_000000560677	1	954	0.0	10	2
376	8	1	COCO_val2014_000000189078	1	332	0.0	10	2
384	8	1	COCO_val2014_000000201727	1	356	0.0	10	2
392	8	1	COCO_val2014_000000373193	1	645	0.0	10	2
400	8	1	COCO_val2014_000000213132	1	378	0.0	10	2
408	8	1	COCO_val2014_000000228415	1	408	0.0	10	2
416	8	1	COCO_val2014_000000173004	1	300	0.0	10	2
424	8	1	COCO_val2014_000000234349	1	417	0.0	10	2
432	8	1	COCO_val2014_000000177419	1	307	0.0	10	2
440	8	1	COCO_val2014_000000148724	1	256	0.0	10	2
448	8	2	COCO_val2014_000000148724	1	256	449.0331523939967	10	2
456	8	1	COCO_val2014_000000335774	1	591	0.0	10	2
464	8	1	COCO_val2014_000000505492	1	850	0.0	10	2
472	6	-2	n/a	n/a	n/a	0.0	10	2
