onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	metal_moderate_048_new	5	448	0.0	1	0
40	8	1	leather_moderate_026_new	4	326	0.0	1	0
48	8	1	wood_moderate_024_new	10	924	0.0	1	0
56	8	1	fabric_object_001_new	1	51	0.0	1	0
64	8	1	paper_object_033_new	6	583	0.0	1	0
72	8	1	plastic_object_032_new	7	682	0.0	1	0
80	8	1	paper_moderate_047_new	6	547	0.0	1	0
88	8	1	foliage_final_085_new	2	185	0.0	1	0
96	8	1	fabric_object_046_new	1	96	0.0	1	0
104	8	1	glass_moderate_047_new	3	247	0.0	1	0
112	8	1	foliage_final_061_new	2	161	0.0	1	0
120	8	1	plastic_moderate_025_new	7	625	0.0	1	0
128	8	1	paper_object_011_new	6	561	0.0	1	0
136	8	1	leather_object_048_new	4	398	0.0	1	0
144	8	2	leather_object_048_new	4	398	145.03918061195873	1	0
152	8	1	glass_moderate_021_new	3	221	0.0	1	0
160	8	1	wood_moderate_041_new	10	941	0.0	1	0
168	8	1	paper_object_025_new	6	575	0.0	1	0
176	8	1	leather_object_036_new	4	386	0.0	1	0
184	8	1	wood_object_002_new	10	952	0.0	1	0
192	8	1	metal_moderate_017_new	5	417	0.0	1	0
200	8	2	metal_moderate_017_new	5	417	201.03622998204082	1	0
208	8	1	plastic_moderate_009_new	7	609	0.0	1	0
216	8	1	stone_object_003_new	8	753	0.0	1	0
224	8	1	plastic_object_016_new	7	666	0.0	1	0
232	8	1	glass_object_046_new	3	296	0.0	1	0
240	8	1	metal_moderate_009_new	5	409	0.0	1	0
248	8	1	foliage_final_029_new	2	129	0.0	1	0
256	8	1	glass_moderate_041_new	3	241	0.0	1	0
264	8	1	paper_moderate_048_new	6	548	0.0	1	0
272	8	1	foliage_final_015_new	2	115	0.0	1	0
280	8	1	metal_moderate_005_new	5	405	0.0	1	0
288	8	1	water_object_006_new	9	856	0.0	1	0
296	8	1	stone_object_046_new	8	796	0.0	1	0
304	8	1	foliage_final_065_new	2	165	0.0	1	0
312	8	1	water_object_046_new	9	896	0.0	1	0
320	8	1	leather_moderate_028_new	4	328	0.0	1	0
328	8	1	leather_moderate_020_new	4	320	0.0	1	0
336	8	1	fabric_object_032_new	1	82	0.0	1	0
344	8	2	fabric_object_032_new	1	82	345.2806693210732	1	0
352	8	1	water_moderate_011_new	9	811	0.0	1	0
360	8	1	metal_object_036_new	5	486	0.0	1	0
368	8	1	stone_moderate_006_new	8	706	0.0	1	0
376	8	1	wood_object_040_new	10	990	0.0	1	0
384	8	1	fabric_object_024_new	1	74	0.0	1	0
392	8	2	fabric_object_024_new	1	74	393.0422227550298	1	0
400	8	1	wood_object_017_new	10	967	0.0	1	0
408	8	2	wood_object_017_new	10	967	409.0414160999935	1	0
416	8	1	stone_object_016_new	8	766	0.0	1	0
424	8	1	stone_moderate_011_new	8	711	0.0	1	0
432	8	1	water_moderate_015_new	9	815	0.0	1	0
440	8	1	glass_object_018_new	3	268	0.0	1	0
448	8	1	plastic_object_047_new	7	697	0.0	1	0
456	8	1	water_moderate_041_new	9	841	0.0	1	0
464	8	1	fabric_object_013_new	1	63	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
