onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	19
32	8	1	n02391049_2286	1	10	0.0	19
40	8	1	abuttingLine019_linespace_6_angle_090_hline	2	57	0.0	19
48	8	1	n01858441_11077	1	3	0.0	19
56	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	19
64	8	1	n02802215_26105	1	16	0.0	19
72	8	1	abuttingLine017_linespace_6_angle_000_vline	2	55	0.0	19
80	8	1	n04233124_14971	1	34	0.0	19
88	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	67	0.0	19
96	8	1	n03950228_27533	1	31	0.0	19
104	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	53	0.0	19
112	8	2	abuttingLine015_linespace_2p4_angle_090_hline	2	53	113.6302820739802	19
120	8	1	n02951358_23759	1	21	0.0	19
128	8	1	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	0.0	19
136	8	1	n01855672_15767	1	2	0.0	19
144	8	1	neonVarinImg003_Kanizsa_alpha_0p7_sat_0p3_bgray	2	73	0.0	19
152	8	1	n04587559_13463	1	37	0.0	19
160	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	0.0	19
168	8	1	n02841315_35046	1	17	0.0	19
176	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	63	0.0	19
184	8	1	n04070727_16664	1	32	0.0	19
192	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	43	0.0	19
200	8	1	origImg_181	1	38	0.0	19
208	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	50	0.0	19
216	8	1	n03455488_28622	1	26	0.0	19
224	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	0.0	19
232	8	1	n02005790_9371	1	6	0.0	19
240	8	2	n02005790_9371	1	6	243.63785975598148	19
248	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	59	0.0	19
256	8	1	n01944390_20670	1	5	0.0	19
264	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	51	0.0	19
272	8	1	n02882301_14188	1	19	0.0	19
280	8	2	n02882301_14188	1	19	282.1275155659823	19
288	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	54	0.0	19
296	8	1	n02068974_4884	1	7	0.0	19
304	8	2	n02068974_4884	1	7	307.2350491109828	19
312	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	66	0.0	19
320	8	1	n04297750_25624	1	36	0.0	19
328	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	68	0.0	19
336	8	1	n02797295_15411	1	14	0.0	19
344	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	49	0.0	19
352	8	1	n04210120_9062	1	33	0.0	19
360	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	61	0.0	19
368	6	-2	n/a	n/a	n/a	0.0	19
