onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	17
32	8	1	n02974003_9408	1	22	0.0	17
40	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	40	0.0	17
48	8	1	n03743279_13788	1	30	0.0	17
56	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	0.0	17
64	8	1	n04210120_9062	1	33	0.0	17
72	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	17
80	8	1	n02472293_34273	1	12	0.0	17
88	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	59	0.0	17
96	8	1	n03063599_4177	1	23	0.0	17
104	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	0.0	17
112	8	1	n04297750_25624	1	36	0.0	17
120	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	48	0.0	17
128	8	1	origImg_181	1	38	0.0	17
136	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	61	0.0	17
144	8	1	n04252077_10859	1	35	0.0	17
152	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	62	0.0	17
160	8	1	n04587559_13463	1	37	0.0	17
168	8	1	neonVarinImg006_realRect_alpha_0p7_sat_0p3_bgray	2	76	0.0	17
176	8	1	n03472535_4645	1	27	0.0	17
184	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	39	0.0	17
192	8	1	n01858441_11077	1	3	0.0	17
200	8	1	abuttingLine019_linespace_6_angle_090_hline	2	57	0.0	17
208	8	1	n02391049_2286	1	10	0.0	17
216	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	53	0.0	17
224	8	2	abuttingLine015_linespace_2p4_angle_090_hline	2	53	230.56253565300722	17
232	8	1	n04070727_16664	1	32	0.0	17
240	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	52	0.0	17
248	8	1	n01621127_19020	1	1	0.0	17
256	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	42	0.0	17
264	8	2	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	42	0.0	17
272	8	1	n03425413_18382	1	25	0.0	17
280	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	17
288	8	1	n04233124_14971	1	34	0.0	17
296	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	0.0	17
304	8	2	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	304.8301174180233	17
312	8	1	n01943899_24131	1	4	0.0	17
320	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	49	0.0	17
328	8	1	n03483823_7612	1	28	0.0	17
336	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	45	0.0	17
344	8	1	n02005790_9371	1	6	0.0	17
352	8	2	n02005790_9371	1	6	353.6394798149995	17
360	8	1	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	0.0	17
368	6	-2	n/a	n/a	n/a	0.0	17
