onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	14
32	8	1	n02799175_11275	1	15	0.0	14
40	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	41	0.0	14
48	8	1	n03483823_7612	1	28	0.0	14
56	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	52	0.0	14
64	8	1	n01944390_20670	1	5	0.0	14
72	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	50	0.0	14
80	8	1	n02974003_9408	1	22	0.0	14
88	8	2	n02974003_9408	1	22	91.2405434519751	14
96	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	40	0.0	14
104	8	1	n02882301_14188	1	19	0.0	14
112	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	39	0.0	14
120	8	1	n02882647_18337	1	20	0.0	14
128	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	64	0.0	14
136	8	1	n03950228_27533	1	31	0.0	14
144	8	2	n03950228_27533	1	31	147.65643980997265	14
152	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	49	0.0	14
160	8	1	n04233124_14971	1	34	0.0	14
168	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	0.0	14
176	8	1	n02951358_23759	1	21	0.0	14
184	8	2	n02951358_23759	1	21	0.0	14
192	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	51	0.0	14
200	8	1	n02802215_26105	1	16	0.0	14
208	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	0.0	14
216	8	1	n03425413_18382	1	25	0.0	14
224	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	53	0.0	14
232	8	1	n01621127_19020	1	1	0.0	14
240	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	63	0.0	14
248	8	1	n02068974_4884	1	7	0.0	14
256	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	0.0	14
264	8	1	n02439033_9911	1	11	0.0	14
272	8	1	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	0.0	14
280	8	1	n04070727_16664	1	32	0.0	14
288	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	42	0.0	14
296	8	1	n04587559_13463	1	37	0.0	14
304	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	66	0.0	14
312	8	1	n04297750_25624	1	36	0.0	14
320	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	46	0.0	14
328	8	1	n02374451_17284	1	9	0.0	14
336	8	2	n02374451_17284	1	9	337.64544434598065	14
344	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	67	0.0	14
352	8	1	n03063599_4177	1	23	0.0	14
360	8	1	abuttingLine017_linespace_6_angle_000_vline	2	55	0.0	14
368	6	-2	n/a	n/a	n/a	0.0	14
