onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	25
32	8	1	n02882647_18337	1	20	0.0	25
40	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	59	0.0	25
48	8	1	n04297750_25624	1	36	0.0	25
56	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	48	0.0	25
64	8	1	n04070727_16664	1	32	0.0	25
72	8	1	neonVarinImg001_IllusSurf_alpha_0p7_sat_0p3_bgray	2	71	0.0	25
80	8	1	n02882301_14188	1	19	0.0	25
88	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	51	0.0	25
96	8	1	n01621127_19020	1	1	0.0	25
104	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	44	0.0	25
112	8	1	origImg_181	1	38	0.0	25
120	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	63	0.0	25
128	8	1	n04252077_10859	1	35	0.0	25
136	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	39	0.0	25
144	8	1	n03472535_4645	1	27	0.0	25
152	8	2	n03472535_4645	1	27	153.63511941299657	25
160	8	1	abuttingLine019_linespace_6_angle_090_hline	2	57	0.0	25
168	8	1	n02951358_23759	1	21	0.0	25
176	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	0.0	25
184	8	1	n02005790_9371	1	6	0.0	25
192	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	58	0.0	25
200	8	2	abuttingLine020_linespace_6_angle_090_hline_pos	2	58	200.76680268000928	25
208	8	1	n02439033_9911	1	11	0.0	25
216	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	68	0.0	25
224	8	1	n02974003_9408	1	22	0.0	25
232	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	53	0.0	25
240	8	1	n02391049_2286	1	10	0.0	25
248	8	1	abuttingLine017_linespace_6_angle_000_vline	2	55	0.0	25
256	8	1	n01943899_24131	1	4	0.0	25
264	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	25
272	8	1	n02797295_15411	1	14	0.0	25
280	8	2	n02797295_15411	1	14	280.7769235849846	25
288	8	1	neonVarinImg006_realRect_alpha_0p7_sat_0p3_bgray	2	76	0.0	25
296	8	1	n02766534_15976	1	13	0.0	25
304	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	67	0.0	25
312	8	2	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	67	313.63206453601015	25
320	8	1	n02841315_35046	1	17	0.0	25
328	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	42	0.0	25
336	8	1	n02843158_4722	1	18	0.0	25
344	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	52	0.0	25
352	8	1	n02472293_34273	1	12	0.0	25
360	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	46	0.0	25
368	6	-2	n/a	n/a	n/a	0.0	25
