onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	26
32	8	1	n03455488_28622	1	26	0.0	26
40	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	54	0.0	26
48	8	1	n04233124_14971	1	34	0.0	26
56	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	66	0.0	26
64	8	1	n02068974_4884	1	7	0.0	26
72	8	2	n02068974_4884	1	7	73.62161225301679	26
80	8	1	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	0.0	26
88	8	1	n02799175_11275	1	15	0.0	26
96	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	61	0.0	26
104	8	1	n02374451_17284	1	9	0.0	26
112	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	40	0.0	26
120	8	1	n03063599_4177	1	23	0.0	26
128	8	1	neonVarinImg003_Kanizsa_alpha_0p7_sat_0p3_bgray	2	73	0.0	26
136	8	1	n04210120_9062	1	33	0.0	26
144	8	2	n04210120_9062	1	33	145.6368330780242	26
152	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	0.0	26
160	8	1	n01944390_20670	1	5	0.0	26
168	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	43	0.0	26
176	8	1	n03743279_13788	1	30	0.0	26
184	8	1	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	0.0	26
192	8	2	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	193.63594256300712	26
200	8	1	n02802215_26105	1	16	0.0	26
208	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	50	0.0	26
216	8	1	n03950228_27533	1	31	0.0	26
224	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	26
232	8	1	n01855672_15767	1	2	0.0	26
240	8	1	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	0.0	26
248	8	1	n03483823_8150	1	29	0.0	26
256	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	0.0	26
264	8	1	n03483823_7612	1	28	0.0	26
272	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	49	0.0	26
280	8	1	n04587559_13463	1	37	0.0	26
288	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	41	0.0	26
296	8	1	n02346627_13993	1	8	0.0	26
304	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	64	0.0	26
312	8	1	n01858441_11077	1	3	0.0	26
320	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	0.0	26
328	8	1	n03425413_18382	1	25	0.0	26
336	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	62	0.0	26
344	8	1	n03335030_10544	1	24	0.0	26
352	8	2	n03335030_10544	1	24	353.63276897900505	26
360	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	45	0.0	26
368	6	-2	n/a	n/a	n/a	0.0	26
