onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	23
32	8	1	n04297750_25624	1	36	0.0	23
40	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	23
48	8	1	n03335030_10544	1	24	0.0	23
56	8	2	n03335030_10544	1	24	57.637586321972776	23
64	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	58	0.0	23
72	8	1	n03483823_8150	1	29	0.0	23
80	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	45	0.0	23
88	8	1	n01855672_15767	1	2	0.0	23
96	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	41	0.0	23
104	8	2	abuttingLine003_linespace_1p2_angle_000_135diag	2	41	104.82000001598499	23
112	8	1	n04252077_10859	1	35	0.0	23
120	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	43	0.0	23
128	8	1	n01943899_24131	1	4	0.0	23
136	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	44	0.0	23
144	8	1	n02799175_11275	1	15	0.0	23
152	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	46	0.0	23
160	8	1	n01944390_20670	1	5	0.0	23
168	8	1	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	0.0	23
176	8	1	n04210120_9062	1	33	0.0	23
184	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	63	0.0	23
192	8	1	n04233124_14971	1	34	0.0	23
200	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	0.0	23
208	8	1	n02841315_35046	1	17	0.0	23
216	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	66	0.0	23
224	8	1	n02843158_4722	1	18	0.0	23
232	8	2	n02843158_4722	1	18	233.63421719998587	23
240	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	23
248	8	1	n03063599_4177	1	23	0.0	23
256	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	48	0.0	23
264	8	1	n02068974_4884	1	7	0.0	23
272	8	1	abuttingLine019_linespace_6_angle_090_hline	2	57	0.0	23
280	8	1	n03743279_13788	1	30	0.0	23
288	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	51	0.0	23
296	8	1	n02974003_9408	1	22	0.0	23
304	8	2	n02974003_9408	1	22	305.6328549659811	23
312	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	52	0.0	23
320	8	1	n01858441_11077	1	3	0.0	23
328	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	67	0.0	23
336	8	1	n04587559_13463	1	37	0.0	23
344	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	62	0.0	23
352	8	1	n03455488_28622	1	26	0.0	23
360	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	50	0.0	23
368	6	-2	n/a	n/a	n/a	0.0	23
