onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	paper_object_021_new	6	571	0.0	1	0
40	8	1	metal_moderate_038_new	5	438	0.0	1	0
48	8	1	water_object_032_new	9	882	0.0	1	0
56	8	1	plastic_object_050_new	7	700	0.0	1	0
64	8	1	paper_moderate_010_new	6	510	0.0	1	0
72	8	1	stone_moderate_026_new	8	726	0.0	1	0
80	8	1	wood_moderate_033_new	10	933	0.0	1	0
88	8	1	leather_object_021_new	4	371	0.0	1	0
96	8	1	leather_object_009_new	4	359	0.0	1	0
104	8	1	glass_object_040_new	3	290	0.0	1	0
112	8	1	plastic_moderate_031_new	7	631	0.0	1	0
120	8	1	paper_object_035_new	6	585	0.0	1	0
128	8	2	paper_object_035_new	6	585	129.03914541890845	1	0
136	8	1	wood_object_043_new	10	993	0.0	1	0
144	8	1	wood_moderate_004_new	10	904	0.0	1	0
152	8	1	plastic_object_025_new	7	675	0.0	1	0
160	8	1	metal_moderate_024_new	5	424	0.0	1	0
168	8	2	metal_moderate_024_new	5	424	169.03685165708885	1	0
176	8	1	water_moderate_012_new	9	812	0.0	1	0
184	8	1	glass_moderate_007_new	3	207	0.0	1	0
192	8	1	fabric_moderate_048_new	1	48	0.0	1	0
200	8	1	leather_moderate_044_new	4	344	0.0	1	0
208	8	1	plastic_moderate_017_new	7	617	0.0	1	0
216	8	1	fabric_moderate_032_new	1	32	0.0	1	0
224	8	1	foliage_final_007_new	2	107	0.0	1	0
232	8	1	glass_object_044_new	3	294	0.0	1	0
240	8	1	glass_object_013_new	3	263	0.0	1	0
248	8	1	metal_object_045_new	5	495	0.0	1	0
256	8	1	paper_moderate_022_new	6	522	0.0	1	0
264	8	1	leather_object_035_new	4	385	0.0	1	0
272	8	1	wood_moderate_017_new	10	917	0.0	1	0
280	8	1	water_object_004_new	9	854	0.0	1	0
288	8	1	metal_moderate_014_new	5	414	0.0	1	0
296	8	1	metal_object_033_new	5	483	0.0	1	0
304	8	1	fabric_moderate_043_new	1	43	0.0	1	0
312	8	1	plastic_object_038_new	7	688	0.0	1	0
320	8	1	glass_moderate_050_new	3	250	0.0	1	0
328	8	2	glass_moderate_050_new	3	250	329.044776404975	1	0
336	8	1	stone_moderate_037_new	8	737	0.0	1	0
344	8	1	foliage_final_067_new	2	167	0.0	1	0
352	8	1	foliage_final_052_new	2	152	0.0	1	0
360	8	2	foliage_final_052_new	2	152	361.0435133080464	1	0
368	8	1	stone_object_042_new	8	792	0.0	1	0
376	8	1	stone_moderate_049_new	8	749	0.0	1	0
384	8	1	leather_moderate_047_new	4	347	0.0	1	0
392	8	1	foliage_final_090_new	2	190	0.0	1	0
400	8	1	water_moderate_003_new	9	803	0.0	1	0
408	8	1	fabric_moderate_027_new	1	27	0.0	1	0
416	8	1	water_object_016_new	9	866	0.0	1	0
424	8	1	stone_object_007_new	8	757	0.0	1	0
432	8	1	wood_moderate_027_new	10	927	0.0	1	0
440	8	1	fabric_moderate_004_new	1	4	0.0	1	0
448	8	1	foliage_final_020_new	2	120	0.0	1	0
456	8	2	foliage_final_020_new	2	120	457.0382357579656	1	0
464	8	1	paper_object_018_new	6	568	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
