onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	stone_object_021_new	8	771	0.0	1	0
40	8	1	fabric_object_025_new	1	75	0.0	1	0
48	8	1	stone_object_041_new	8	791	0.0	1	0
56	8	1	wood_moderate_035_new	10	935	0.0	1	0
64	8	1	fabric_moderate_042_new	1	42	0.0	1	0
72	8	1	water_object_009_new	9	859	0.0	1	0
80	8	1	plastic_object_001_new	7	651	0.0	1	0
88	8	1	paper_object_031_new	6	581	0.0	1	0
96	8	1	water_object_038_new	9	888	0.0	1	0
104	8	1	fabric_moderate_045_new	1	45	0.0	1	0
112	8	1	metal_moderate_041_new	5	441	0.0	1	0
120	8	1	metal_moderate_023_new	5	423	0.0	1	0
128	8	1	glass_moderate_005_new	3	205	0.0	1	0
136	8	1	plastic_object_017_new	7	667	0.0	1	0
144	8	1	leather_object_006_new	4	356	0.0	1	0
152	8	1	paper_moderate_045_new	6	545	0.0	1	0
160	8	1	glass_moderate_044_new	3	244	0.0	1	0
168	8	1	foliage_final_017_new	2	117	0.0	1	0
176	8	1	plastic_object_037_new	7	687	0.0	1	0
184	8	1	fabric_object_021_new	1	71	0.0	1	0
192	8	1	stone_moderate_041_new	8	741	0.0	1	0
200	8	2	stone_moderate_041_new	8	741	201.03272123006172	1	0
208	8	1	foliage_final_087_new	2	187	0.0	1	0
216	8	1	glass_moderate_034_new	3	234	0.0	1	0
224	8	2	glass_moderate_034_new	3	234	225.03011702094227	1	0
232	8	1	wood_moderate_047_new	10	947	0.0	1	0
240	8	1	stone_moderate_003_new	8	703	0.0	1	0
248	8	1	foliage_final_072_new	2	172	0.0	1	0
256	8	1	fabric_moderate_038_new	1	38	0.0	1	0
264	8	1	paper_object_002_new	6	552	0.0	1	0
272	8	2	paper_object_002_new	6	552	273.04491838091053	1	0
280	8	1	leather_object_008_new	4	358	0.0	1	0
288	8	1	wood_moderate_015_new	10	915	0.0	1	0
296	8	1	glass_moderate_042_new	3	242	0.0	1	0
304	8	1	leather_object_013_new	4	363	0.0	1	0
312	8	1	leather_object_026_new	4	376	0.0	1	0
320	8	2	leather_object_026_new	4	376	321.0417488620151	1	0
328	8	1	water_moderate_037_new	9	837	0.0	1	0
336	8	1	plastic_object_027_new	7	677	0.0	1	0
344	8	1	leather_moderate_024_new	4	324	0.0	1	0
352	8	2	leather_moderate_024_new	4	324	353.03999439789914	1	0
360	8	1	foliage_final_002_new	2	102	0.0	1	0
368	8	1	metal_object_008_new	5	458	0.0	1	0
376	8	1	metal_moderate_027_new	5	427	0.0	1	0
384	8	1	glass_moderate_006_new	3	206	0.0	1	0
392	8	1	plastic_object_033_new	7	683	0.0	1	0
400	8	1	paper_moderate_039_new	6	539	0.0	1	0
408	8	1	foliage_final_044_new	2	144	0.0	1	0
416	8	1	stone_moderate_025_new	8	725	0.0	1	0
424	8	1	wood_moderate_003_new	10	903	0.0	1	0
432	8	1	metal_object_015_new	5	465	0.0	1	0
440	8	1	paper_object_026_new	6	576	0.0	1	0
448	8	1	wood_moderate_043_new	10	943	0.0	1	0
456	8	1	water_object_015_new	9	865	0.0	1	0
464	8	1	water_object_028_new	9	878	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
