onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	paper_moderate_050_new	6	550	0.0	1	0
40	8	1	plastic_object_022_new	7	672	0.0	1	0
48	8	1	leather_moderate_013_new	4	313	0.0	1	0
56	8	1	plastic_object_015_new	7	665	0.0	1	0
64	8	1	leather_moderate_025_new	4	325	0.0	1	0
72	8	1	fabric_object_017_new	1	67	0.0	1	0
80	8	1	foliage_final_035_new	2	135	0.0	1	0
88	8	1	metal_moderate_006_new	5	406	0.0	1	0
96	8	1	water_object_017_new	9	867	0.0	1	0
104	8	1	metal_object_004_new	5	454	0.0	1	0
112	8	2	metal_object_004_new	5	454	113.04043156490661	1	0
120	8	1	water_moderate_009_new	9	809	0.0	1	0
128	8	1	paper_object_020_new	6	570	0.0	1	0
136	8	1	metal_moderate_021_new	5	421	0.0	1	0
144	8	1	plastic_object_021_new	7	671	0.0	1	0
152	8	2	plastic_object_021_new	7	671	153.0375102199614	1	0
160	8	1	stone_object_011_new	8	761	0.0	1	0
168	8	1	glass_object_003_new	3	253	0.0	1	0
176	8	2	glass_object_003_new	3	253	177.03626422700472	1	0
184	8	1	water_object_042_new	9	892	0.0	1	0
192	8	1	stone_object_019_new	8	769	0.0	1	0
200	8	2	stone_object_019_new	8	769	201.0349753180053	1	0
208	8	1	metal_object_018_new	5	468	0.0	1	0
216	8	1	metal_object_048_new	5	498	0.0	1	0
224	8	1	stone_object_049_new	8	799	0.0	1	0
232	8	1	fabric_moderate_007_new	1	7	0.0	1	0
240	8	1	foliage_final_042_new	2	142	0.0	1	0
248	8	1	wood_moderate_026_new	10	926	0.0	1	0
256	8	1	fabric_object_029_new	1	79	0.0	1	0
264	8	1	fabric_object_020_new	1	70	0.0	1	0
272	8	1	paper_moderate_020_new	6	520	0.0	1	0
280	8	1	wood_object_015_new	10	965	0.0	1	0
288	8	1	wood_object_013_new	10	963	0.0	1	0
296	8	1	foliage_final_036_new	2	136	0.0	1	0
304	8	1	water_moderate_020_new	9	820	0.0	1	0
312	8	1	plastic_moderate_039_new	7	639	0.0	1	0
320	8	1	leather_object_039_new	4	389	0.0	1	0
328	8	1	stone_moderate_018_new	8	718	0.0	1	0
336	8	1	glass_moderate_013_new	3	213	0.0	1	0
344	8	1	foliage_final_026_new	2	126	0.0	1	0
352	8	1	stone_moderate_042_new	8	742	0.0	1	0
360	8	1	leather_moderate_023_new	4	323	0.0	1	0
368	8	1	plastic_object_036_new	7	686	0.0	1	0
376	8	1	wood_moderate_008_new	10	908	0.0	1	0
384	8	1	glass_moderate_046_new	3	246	0.0	1	0
392	8	1	fabric_object_002_new	1	52	0.0	1	0
400	8	1	glass_object_023_new	3	273	0.0	1	0
408	8	1	wood_object_037_new	10	987	0.0	1	0
416	8	1	paper_object_041_new	6	591	0.0	1	0
424	8	1	water_object_047_new	9	897	0.0	1	0
432	8	2	water_object_047_new	9	897	433.0406928709708	1	0
440	8	1	glass_object_019_new	3	269	0.0	1	0
448	8	1	foliage_final_023_new	2	123	0.0	1	0
456	8	1	leather_object_045_new	4	395	0.0	1	0
464	8	1	paper_object_014_new	6	564	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
