onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	14	1
32	8	1	COCO_val2014_000000194506	1	343	0.0	14	1
40	8	1	COCO_val2014_000000053626	1	97	0.0	14	1
48	8	1	COCO_val2014_000000232949	1	412	0.0	14	1
56	8	1	COCO_val2014_000000304220	1	536	0.0	14	1
64	8	1	COCO_val2014_000000014056	1	24	0.0	14	1
72	8	2	COCO_val2014_000000014056	1	24	73.30599639000138	14	1
80	8	1	COCO_val2014_000000464196	1	793	0.0	14	1
88	8	1	COCO_val2014_000000060641	1	108	0.0	14	1
96	8	1	COCO_val2014_000000301201	1	535	0.0	14	1
104	8	1	COCO_val2014_000000330741	1	579	0.0	14	1
112	8	1	COCO_val2014_000000226380	1	405	0.0	14	1
120	8	1	COCO_val2014_000000348838	1	613	0.0	14	1
128	8	1	COCO_val2014_000000189806	1	333	0.0	14	1
136	8	1	COCO_val2014_000000170613	1	292	0.0	14	1
144	8	1	COCO_val2014_000000556005	1	941	0.0	14	1
152	8	1	COCO_val2014_000000171464	1	297	0.0	14	1
160	8	1	COCO_val2014_000000255071	1	441	0.0	14	1
168	8	2	COCO_val2014_000000255071	1	441	169.04042295902036	14	1
176	8	1	COCO_val2014_000000237860	1	422	0.0	14	1
184	8	1	COCO_val2014_000000102672	1	178	0.0	14	1
192	8	1	COCO_val2014_000000451473	1	764	0.0	14	1
200	8	2	COCO_val2014_000000451473	1	764	201.0445362139726	14	1
208	8	1	COCO_val2014_000000102174	1	175	0.0	14	1
216	8	1	COCO_val2014_000000134689	1	233	0.0	14	1
224	8	1	COCO_val2014_000000409098	1	707	0.0	14	1
232	8	1	COCO_val2014_000000185397	1	323	0.0	14	1
240	8	1	COCO_val2014_000000344229	1	607	0.0	14	1
248	8	1	COCO_val2014_000000155449	1	264	0.0	14	1
256	8	1	COCO_val2014_000000530466	1	888	0.0	14	1
264	8	1	COCO_val2014_000000058927	1	104	0.0	14	1
272	8	1	COCO_val2014_000000477305	1	817	0.0	14	1
280	8	1	COCO_val2014_000000184789	1	322	0.0	14	1
288	8	1	COCO_val2014_000000028994	1	50	0.0	14	1
296	8	1	COCO_val2014_000000382848	1	663	0.0	14	1
304	8	1	COCO_val2014_000000040686	1	67	0.0	14	1
312	8	1	COCO_val2014_000000455299	1	770	0.0	14	1
320	8	1	COCO_val2014_000000421811	1	726	0.0	14	1
328	8	1	COCO_val2014_000000273688	1	482	0.0	14	1
336	8	1	COCO_val2014_000000119785	1	207	0.0	14	1
344	8	1	COCO_val2014_000000560227	1	952	0.0	14	1
352	8	1	COCO_val2014_000000042492	1	71	0.0	14	1
360	8	2	COCO_val2014_000000042492	1	71	361.0454606600106	14	1
368	8	1	COCO_val2014_000000339740	1	598	0.0	14	1
376	8	1	COCO_val2014_000000096825	1	167	0.0	14	1
384	8	1	COCO_val2014_000000400265	1	688	0.0	14	1
392	8	1	COCO_val2014_000000267837	1	470	0.0	14	1
400	8	1	COCO_val2014_000000239041	1	425	0.0	14	1
408	8	1	COCO_val2014_000000288762	1	505	0.0	14	1
416	8	1	COCO_val2014_000000250629	1	436	0.0	14	1
424	8	1	COCO_val2014_000000042779	1	74	0.0	14	1
432	8	1	COCO_val2014_000000338105	1	596	0.0	14	1
440	8	2	COCO_val2014_000000338105	1	596	441.0346440139692	14	1
448	8	1	COCO_val2014_000000116289	1	205	0.0	14	1
456	8	1	COCO_val2014_000000530934	1	892	0.0	14	1
464	8	1	COCO_val2014_000000410880	1	711	0.0	14	1
472	6	-2	n/a	n/a	n/a	0.0	14	1
