onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	21
32	8	1	n02068974_4884	1	7	0.0	21
40	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	51	0.0	21
48	8	1	n02346627_13993	1	8	0.0	21
56	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	59	0.0	21
64	8	1	n03950228_27533	1	31	0.0	21
72	8	1	neonVarinImg003_Kanizsa_alpha_0p7_sat_0p3_bgray	2	73	0.0	21
80	8	1	n02882301_14188	1	19	0.0	21
88	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	21
96	8	1	n04070727_16664	1	32	0.0	21
104	8	1	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	0.0	21
112	8	1	n04210120_9062	1	33	0.0	21
120	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	39	0.0	21
128	8	1	n03335030_10544	1	24	0.0	21
136	8	1	neonVarinImg006_realRect_alpha_0p7_sat_0p3_bgray	2	76	0.0	21
144	8	2	neonVarinImg006_realRect_alpha_0p7_sat_0p3_bgray	2	76	147.2387738739999	21
152	8	1	n01855672_15767	1	2	0.0	21
160	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	40	0.0	21
168	8	1	n03425413_18382	1	25	0.0	21
176	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	67	0.0	21
184	8	1	n04587559_13463	1	37	0.0	21
192	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	61	0.0	21
200	8	1	n02799175_11275	1	15	0.0	21
208	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	58	0.0	21
216	8	1	n01944390_20670	1	5	0.0	21
224	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	64	0.0	21
232	8	1	n02951358_23759	1	21	0.0	21
240	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	0.0	21
248	8	2	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	249.63789344600082	21
256	8	1	n01943899_24131	1	4	0.0	21
264	8	1	neonVarinImg001_IllusSurf_alpha_0p7_sat_0p3_bgray	2	71	0.0	21
272	8	1	n02843158_4722	1	18	0.0	21
280	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	0.0	21
288	8	2	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	289.642616930003	21
296	8	1	n03472535_4645	1	27	0.0	21
304	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	42	0.0	21
312	8	1	n02439033_9911	1	11	0.0	21
320	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	52	0.0	21
328	8	1	n01621127_19020	1	1	0.0	21
336	8	1	abuttingLine019_linespace_6_angle_090_hline	2	57	0.0	21
344	8	1	n03455488_28622	1	26	0.0	21
352	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	53	0.0	21
360	8	2	abuttingLine015_linespace_2p4_angle_090_hline	2	53	361.6521960739992	21
368	6	-2	n/a	n/a	n/a	0.0	21
