onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	13	1
32	8	1	COCO_val2014_000000422916	1	729	0.0	13	1
40	8	1	COCO_val2014_000000061207	1	110	0.0	13	1
48	8	1	COCO_val2014_000000170739	1	294	0.0	13	1
56	8	1	COCO_val2014_000000020175	1	33	0.0	13	1
64	8	1	COCO_val2014_000000094774	1	162	0.0	13	1
72	8	1	COCO_val2014_000000090935	1	152	0.0	13	1
80	8	1	COCO_val2014_000000471528	1	806	0.0	13	1
88	8	1	COCO_val2014_000000378712	1	656	0.0	13	1
96	8	1	COCO_val2014_000000034892	1	61	0.0	13	1
104	8	1	COCO_val2014_000000104619	1	181	0.0	13	1
112	8	1	COCO_val2014_000000222430	1	397	0.0	13	1
120	8	1	COCO_val2014_000000330897	1	580	0.0	13	1
128	8	1	COCO_val2014_000000512836	1	857	0.0	13	1
136	8	1	COCO_val2014_000000218430	1	388	0.0	13	1
144	8	1	COCO_val2014_000000401197	1	693	0.0	13	1
152	8	2	COCO_val2014_000000401197	1	693	153.04093683201063	13	1
160	8	1	COCO_val2014_000000164594	1	282	0.0	13	1
168	8	2	COCO_val2014_000000164594	1	282	0.0	13	1
176	8	1	COCO_val2014_000000370279	1	637	0.0	13	1
184	8	1	COCO_val2014_000000009759	1	19	0.0	13	1
192	8	1	COCO_val2014_000000120472	1	209	0.0	13	1
200	8	1	COCO_val2014_000000488386	1	830	0.0	13	1
208	8	1	COCO_val2014_000000521863	1	875	0.0	13	1
216	8	1	COCO_val2014_000000031667	1	55	0.0	13	1
224	8	1	COCO_val2014_000000209539	1	372	0.0	13	1
232	8	1	COCO_val2014_000000270136	1	477	0.0	13	1
240	8	2	COCO_val2014_000000270136	1	477	240.058125733005	13	1
248	8	1	COCO_val2014_000000518716	1	867	0.0	13	1
256	8	1	COCO_val2014_000000043202	1	77	0.0	13	1
264	8	1	COCO_val2014_000000103460	1	179	0.0	13	1
272	8	1	COCO_val2014_000000309573	1	547	0.0	13	1
280	8	1	COCO_val2014_000000567208	1	964	0.0	13	1
288	8	2	COCO_val2014_000000567208	1	964	289.1035873340006	13	1
296	8	1	COCO_val2014_000000225757	1	404	0.0	13	1
304	8	1	COCO_val2014_000000548894	1	927	0.0	13	1
312	8	1	COCO_val2014_000000191390	1	335	0.0	13	1
320	8	1	COCO_val2014_000000373381	1	646	0.0	13	1
328	8	1	COCO_val2014_000000536166	1	902	0.0	13	1
336	8	1	COCO_val2014_000000125051	1	214	0.0	13	1
344	8	1	COCO_val2014_000000088433	1	147	0.0	13	1
352	8	1	COCO_val2014_000000203110	1	357	0.0	13	1
360	8	1	COCO_val2014_000000518262	1	866	0.0	13	1
368	8	1	COCO_val2014_000000335539	1	589	0.0	13	1
376	8	1	COCO_val2014_000000258136	1	449	0.0	13	1
384	8	1	COCO_val2014_000000149783	1	257	0.0	13	1
392	8	1	COCO_val2014_000000576449	1	986	0.0	13	1
400	8	1	COCO_val2014_000000350668	1	615	0.0	13	1
408	8	1	COCO_val2014_000000532285	1	894	0.0	13	1
416	8	1	COCO_val2014_000000553522	1	933	0.0	13	1
424	8	1	COCO_val2014_000000540196	1	913	0.0	13	1
432	8	1	COCO_val2014_000000015067	1	26	0.0	13	1
440	8	1	COCO_val2014_000000000143	1	1	0.0	13	1
448	8	2	COCO_val2014_000000000143	1	1	0.0	13	1
456	8	1	COCO_val2014_000000079084	1	132	0.0	13	1
464	8	1	COCO_val2014_000000304812	1	537	0.0	13	1
472	6	-2	n/a	n/a	n/a	0.0	13	1
