onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	9	2
32	8	1	n01970164_30734	14	112	0.0	9	2
40	8	1	n04197391_4733	112	894	0.0	9	2
48	8	1	n02439033_14148	29	226	0.0	9	2
56	8	1	n01877134_8213	11	88	0.0	9	2
64	8	1	n03079230_36697	53	423	0.0	9	2
72	8	1	n03187595_9059	56	446	0.0	9	2
80	8	1	n11978233_20269	143	1139	0.0	9	2
88	8	1	n03397947_7453	64	510	0.0	9	2
96	8	2	n03397947_7453	64	510	99.0332366900002	9	2
104	8	1	n04612026_3878	138	1099	0.0	9	2
112	8	1	n01491361_7190	147	1175	0.0	9	2
120	8	1	n04587559_6132	136	1087	0.0	9	2
128	8	1	n01639765_44823	2	13	0.0	9	2
136	8	1	n07734017_6281	139	1110	0.0	9	2
144	8	1	n04090263_24512	105	836	0.0	9	2
152	8	1	n03085219_4267	55	435	0.0	9	2
160	8	1	n04113406_13944	106	842	0.0	9	2
168	8	1	n03063599_3234	52	410	0.0	9	2
176	8	1	n04254680_3842	115	919	0.0	9	2
184	8	1	n01833805_12045	9	66	0.0	9	2
192	8	1	n03721384_6760	87	696	0.0	9	2
200	8	2	n03721384_6760	87	696	201.06438040899957	9	2
208	8	1	n02841315_14915	44	347	0.0	9	2
216	8	1	n04320973_14553	121	963	0.0	9	2
224	8	1	n13111881_9170	146	1168	0.0	9	2
232	8	1	n02005790_3943	15	117	0.0	9	2
240	8	1	n02317335_6776	24	192	0.0	9	2
248	8	1	n01787835_13550	8	63	0.0	9	2
256	8	1	n03793489_1565	93	740	0.0	9	2
264	8	1	n01768244_7012	7	52	0.0	9	2
272	8	1	n04233124_18339	114	911	0.0	9	2
280	8	1	n03649909_21526	85	678	0.0	9	2
288	8	1	n02068974_106	18	137	0.0	9	2
296	8	2	n02068974_106	18	137	297.02796297699933	9	2
304	8	1	n02236241_6815	23	182	0.0	9	2
312	8	1	n12582231_44661	144	1152	0.0	9	2
320	8	1	n03472535_21289	70	556	0.0	9	2
328	8	1	n04442312_24134	130	1039	0.0	9	2
336	8	1	n03792782_34550	92	733	0.0	9	2
344	8	1	n03394916_26448	63	499	0.0	9	2
352	8	1	n03790512_40609	91	727	0.0	9	2
360	8	1	n02808440_38805	42	333	0.0	9	2
368	8	1	n02943871_5579	48	381	0.0	9	2
376	8	1	n04477387_3641	132	1051	0.0	9	2
384	8	1	n02802215_4806	41	326	0.0	9	2
392	8	1	n04497801_19746	134	1067	0.0	9	2
400	8	2	n04497801_19746	134	1067	404.02724087099887	9	2
408	8	1	n04255586_3274	116	923	0.0	9	2
416	8	1	n01963571_19866	13	101	0.0	9	2
424	8	1	n03445777_4123	68	539	0.0	9	2
432	8	2	n03445777_4123	68	539	433.1106439319992	9	2
440	8	1	n03665924_49231	86	685	0.0	9	2
448	8	1	n02998003_7121	50	399	0.0	9	2
456	8	1	n02503517_4892	34	268	0.0	9	2
464	8	1	n03261776_31671	59	471	0.0	9	2
472	6	-2	n/a	n/a	n/a	0.0	9	2
