onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	metal_moderate_027_new	5	427	0.000000
40	8	1	wood_moderate_007_new	10	907	0.000000
48	8	2	wood_moderate_007_new	10	907	0.000000
56	8	1	wood_moderate_011_new	10	911	0.000000
64	8	1	paper_moderate_047_new	6	547	0.000000
72	8	1	stone_object_048_new	8	798	0.000000
80	8	1	plastic_moderate_035_new	7	635	0.000000
88	8	2	plastic_moderate_035_new	7	635	0.000000
96	8	1	paper_moderate_019_new	6	519	0.000000
104	8	1	water_moderate_038_new	9	838	0.000000
112	8	1	water_object_040_new	9	890	0.000000
120	8	1	metal_moderate_028_new	5	428	0.000000
128	8	1	water_moderate_001_new	9	801	0.000000
136	8	1	water_object_003_new	9	853	0.000000
144	8	1	fabric_moderate_038_new	1	38	0.000000
152	8	1	metal_object_003_new	5	453	0.000000
160	8	1	leather_object_018_new	4	368	0.000000
168	8	1	fabric_object_005_new	1	55	0.000000
176	8	1	foliage_final_022_new	2	122	0.000000
184	8	1	glass_object_008_new	3	258	0.000000
192	8	1	water_moderate_012_new	9	812	0.000000
200	8	1	foliage_final_033_new	2	133	0.000000
208	8	1	stone_object_046_new	8	796	0.000000
216	8	1	metal_object_019_new	5	469	0.000000
224	8	1	paper_object_032_new	6	582	0.000000
232	8	1	wood_moderate_043_new	10	943	0.000000
240	8	1	leather_object_016_new	4	366	0.000000
248	8	1	stone_moderate_040_new	8	740	0.000000
256	8	1	foliage_final_070_new	2	170	0.000000
264	8	1	leather_moderate_005_new	4	305	0.000000
272	8	1	paper_object_008_new	6	558	0.000000
280	8	1	glass_moderate_020_new	3	220	0.000000
288	8	1	glass_object_017_new	3	267	0.000000
296	8	1	stone_moderate_015_new	8	715	0.000000
304	8	2	stone_moderate_015_new	8	715	0.000000
312	8	1	plastic_object_049_new	7	699	0.000000
320	8	1	leather_object_010_new	4	360	0.000000
328	8	1	stone_object_015_new	8	765	0.000000
336	8	1	leather_object_009_new	4	359	0.000000
344	8	1	fabric_object_003_new	1	53	0.000000
352	8	1	plastic_object_003_new	7	653	0.000000
360	8	1	metal_moderate_022_new	5	422	0.000000
368	8	1	foliage_final_042_new	2	142	0.000000
376	8	1	glass_object_049_new	3	299	0.000000
384	8	1	fabric_object_048_new	1	98	0.000000
392	8	1	fabric_moderate_039_new	1	39	0.000000
400	8	2	fabric_moderate_039_new	1	39	0.000000
408	8	1	plastic_object_046_new	7	696	0.000000
416	8	1	wood_object_021_new	10	971	0.000000
424	8	2	wood_object_021_new	10	971	0.000000
432	8	1	foliage_final_010_new	2	110	0.000000
440	8	1	paper_moderate_046_new	6	546	0.000000
448	8	1	glass_object_029_new	3	279	0.000000
456	8	1	plastic_moderate_038_new	7	638	0.000000
464	8	1	wood_moderate_029_new	10	929	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
