onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	22	1
32	8	1	n03079230_26890	53	421	0.0	22	1
40	8	1	n01664990_65	4	31	0.0	22	1
48	8	1	n04412416_11267	128	1018	0.0	22	1
56	8	1	n01970164_26421	14	109	0.0	22	1
64	8	1	n03209910_3841	57	454	0.0	22	1
72	8	2	n03209910_3841	57	454	73.02602593899792	22	1
80	8	1	n03602883_15696	78	621	0.0	22	1
88	8	1	n04591713_4821	137	1092	0.0	22	1
96	8	2	n04591713_4821	137	1092	97.02544375499565	22	1
104	8	1	n03760671_8944	90	719	0.0	22	1
112	8	1	n01639765_48759	2	15	0.0	22	1
120	8	1	n02769748_15626	38	297	0.0	22	1
128	8	1	n03544143_3031	77	613	0.0	22	1
136	8	1	n03496296_11413	73	578	0.0	22	1
144	8	1	n03743279_12095	88	698	0.0	22	1
152	8	1	n02005790_1902	15	116	0.0	22	1
160	8	1	n03483823_7612	71	566	0.0	22	1
168	8	2	n03483823_7612	71	566	169.02409031599382	22	1
176	8	1	n04090263_7624	105	840	0.0	22	1
184	8	1	n02943871_10058	48	377	0.0	22	1
192	8	1	n03918737_16966	97	771	0.0	22	1
200	8	1	n12596148_3502	145	1153	0.0	22	1
208	8	1	n01877134_10188	11	81	0.0	22	1
216	8	1	n01491361_6872	147	1174	0.0	22	1
224	8	1	n03436182_7185	67	535	0.0	22	1
232	8	1	n03623556_6577	82	654	0.0	22	1
240	8	1	n01963571_5610	13	103	0.0	22	1
248	8	1	n03494278_29023	72	571	0.0	22	1
256	8	1	n03541923_11509	75	593	0.0	22	1
264	8	1	n03646296_4808	84	668	0.0	22	1
272	8	1	n02885462_9267	47	375	0.0	22	1
280	8	2	n02885462_9267	47	375	281.03856143499434	22	1
288	8	1	n01944390_18585	12	90	0.0	22	1
296	8	1	n03345487_22197	61	483	0.0	22	1
304	8	1	n04477387_9242	132	1056	0.0	22	1
312	8	1	n03425413_13788	66	521	0.0	22	1
320	8	1	n07734744_13895	140	1113	0.0	22	1
328	8	1	n02391049_2789	27	211	0.0	22	1
336	8	1	n03359137_26112	62	492	0.0	22	1
344	8	1	n04442441_5096	131	1044	0.0	22	1
352	8	2	n04442441_5096	131	1044	353.03721119799593	22	1
360	8	1	n11978233_18962	143	1138	0.0	22	1
368	8	1	n02432983_18327	28	219	0.0	22	1
376	8	1	n02974003_8812	49	391	0.0	22	1
384	8	1	n03612010_2887	81	644	0.0	22	1
392	8	1	n04197391_13706	112	890	0.0	22	1
400	8	1	n04398044_31041	124	991	0.0	22	1
408	8	1	n04255586_449	116	925	0.0	22	1
416	8	1	n02346627_17176	25	196	0.0	22	1
424	8	1	n03642806_27943	83	663	0.0	22	1
432	8	1	n04070727_9914	103	824	0.0	22	1
440	8	1	n02814860_12908	43	337	0.0	22	1
448	8	1	n04612026_7179	138	1102	0.0	22	1
456	8	1	n02068974_17710	18	139	0.0	22	1
464	8	1	n02802215_26105	41	325	0.0	22	1
472	6	-2	n/a	n/a	n/a	0.0	22	1
