onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	fabric_moderate_041_new	1	41	0.000000
40	8	1	fabric_object_049_new	1	99	0.000000
48	8	1	paper_object_050_new	6	600	0.000000
56	8	1	glass_object_023_new	3	273	0.000000
64	8	2	glass_object_023_new	3	273	65.035484
72	8	1	metal_object_038_new	5	488	0.000000
80	8	1	glass_object_013_new	3	263	0.000000
88	8	1	foliage_final_093_new	2	193	0.000000
96	8	1	water_object_001_new	9	851	0.000000
104	8	1	plastic_moderate_035_new	7	635	0.000000
112	8	1	glass_moderate_034_new	3	234	0.000000
120	8	1	foliage_final_031_new	2	131	0.000000
128	8	1	plastic_moderate_007_new	7	607	0.000000
136	8	1	foliage_final_066_new	2	166	0.000000
144	8	2	foliage_final_066_new	2	166	149.182497
152	8	1	water_object_045_new	9	895	0.000000
160	8	2	water_object_045_new	9	895	161.415544
168	8	1	plastic_moderate_004_new	7	604	0.000000
176	8	1	water_object_028_new	9	878	0.000000
184	8	1	metal_moderate_021_new	5	421	0.000000
192	8	1	foliage_final_062_new	2	162	0.000000
200	8	1	leather_object_034_new	4	384	0.000000
208	8	1	water_moderate_028_new	9	828	0.000000
216	8	1	leather_moderate_011_new	4	311	0.000000
224	8	1	wood_moderate_034_new	10	934	0.000000
232	8	1	foliage_final_074_new	2	174	0.000000
240	8	1	glass_moderate_025_new	3	225	0.000000
248	8	1	wood_object_028_new	10	978	0.000000
256	8	1	stone_moderate_014_new	8	714	0.000000
264	8	1	plastic_object_007_new	7	657	0.000000
272	8	1	paper_moderate_046_new	6	546	0.000000
280	8	1	paper_moderate_044_new	6	544	0.000000
288	8	1	metal_object_050_new	5	500	0.000000
296	8	2	metal_object_050_new	5	500	297.031078
304	8	1	wood_object_002_new	10	952	0.000000
312	8	1	fabric_object_025_new	1	75	0.000000
320	8	1	paper_moderate_016_new	6	516	0.000000
328	8	1	wood_moderate_042_new	10	942	0.000000
336	8	1	stone_moderate_033_new	8	733	0.000000
344	8	1	glass_moderate_041_new	3	241	0.000000
352	8	1	metal_moderate_023_new	5	423	0.000000
360	8	1	water_object_007_new	9	857	0.000000
368	8	1	stone_moderate_039_new	8	739	0.000000
376	8	1	wood_object_033_new	10	983	0.000000
384	8	1	stone_object_034_new	8	784	0.000000
392	8	1	stone_object_002_new	8	752	0.000000
400	8	1	leather_moderate_036_new	4	336	0.000000
408	8	1	fabric_object_028_new	1	78	0.000000
416	8	1	leather_object_006_new	4	356	0.000000
424	8	1	paper_moderate_026_new	6	526	0.000000
432	8	1	plastic_object_040_new	7	690	0.000000
440	8	1	metal_moderate_032_new	5	432	0.000000
448	8	2	metal_moderate_032_new	5	432	449.028149
456	8	1	fabric_moderate_019_new	1	19	0.000000
464	8	1	leather_object_005_new	4	355	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
