onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	glass_moderate_047_new	3	247	0.0	1	0
40	8	1	glass_object_035_new	3	285	0.0	1	0
48	8	1	fabric_moderate_029_new	1	29	0.0	1	0
56	8	1	wood_object_004_new	10	954	0.0	1	0
64	8	2	wood_object_004_new	10	954	64.51317173801363	1	0
72	8	1	plastic_object_024_new	7	674	0.0	1	0
80	8	1	glass_moderate_006_new	3	206	0.0	1	0
88	8	1	water_moderate_025_new	9	825	0.0	1	0
96	8	1	leather_moderate_047_new	4	347	0.0	1	0
104	8	2	leather_moderate_047_new	4	347	105.02584883384407	1	0
112	8	1	leather_moderate_035_new	4	335	0.0	1	0
120	8	1	metal_moderate_016_new	5	416	0.0	1	0
128	8	1	water_object_032_new	9	882	0.0	1	0
136	8	1	fabric_moderate_043_new	1	43	0.0	1	0
144	8	1	paper_moderate_035_new	6	535	0.0	1	0
152	8	1	foliage_final_047_new	2	147	0.0	1	0
160	8	1	paper_object_011_new	6	561	0.0	1	0
168	8	1	glass_moderate_031_new	3	231	0.0	1	0
176	8	1	metal_object_002_new	5	452	0.0	1	0
184	8	1	water_object_006_new	9	856	0.0	1	0
192	8	1	leather_moderate_017_new	4	317	0.0	1	0
200	8	2	leather_moderate_017_new	4	317	201.036098157987	1	0
208	8	1	foliage_final_073_new	2	173	0.0	1	0
216	8	1	stone_object_020_new	8	770	0.0	1	0
224	8	1	plastic_moderate_014_new	7	614	0.0	1	0
232	8	1	plastic_moderate_026_new	7	626	0.0	1	0
240	8	1	metal_moderate_004_new	5	404	0.0	1	0
248	8	1	water_moderate_026_new	9	826	0.0	1	0
256	8	1	plastic_moderate_006_new	7	606	0.0	1	0
264	8	1	foliage_final_091_new	2	191	0.0	1	0
272	8	1	wood_moderate_023_new	10	923	0.0	1	0
280	8	1	wood_object_013_new	10	963	0.0	1	0
288	8	1	stone_moderate_027_new	8	727	0.0	1	0
296	8	1	stone_object_001_new	8	751	0.0	1	0
304	8	1	paper_object_032_new	6	582	0.0	1	0
312	8	1	glass_moderate_049_new	3	249	0.0	1	0
320	8	1	wood_moderate_018_new	10	918	0.0	1	0
328	8	1	stone_moderate_010_new	8	710	0.0	1	0
336	8	1	metal_object_044_new	5	494	0.0	1	0
344	8	1	fabric_object_032_new	1	82	0.0	1	0
352	8	1	foliage_final_007_new	2	107	0.0	1	0
360	8	1	paper_moderate_050_new	6	550	0.0	1	0
368	8	1	water_moderate_040_new	9	840	0.0	1	0
376	8	1	foliage_final_011_new	2	111	0.0	1	0
384	8	2	foliage_final_011_new	2	111	384.51102949492633	1	0
392	8	1	leather_object_042_new	4	392	0.0	1	0
400	8	1	wood_object_019_new	10	969	0.0	1	0
408	8	1	fabric_moderate_006_new	1	6	0.0	1	0
416	8	1	stone_object_009_new	8	759	0.0	1	0
424	8	1	paper_moderate_044_new	6	544	0.0	1	0
432	8	1	plastic_object_035_new	7	685	0.0	1	0
440	8	1	fabric_moderate_018_new	1	18	0.0	1	0
448	8	1	metal_moderate_011_new	5	411	0.0	1	0
456	8	2	metal_moderate_011_new	5	411	457.02489599306136	1	0
464	8	1	leather_object_039_new	4	389	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
