onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	11	1
32	8	1	n04284002_18325	119	950	0.0	11	1
40	8	1	n04233124_12727	114	905	0.0	11	1
48	8	1	n03721384_5136	87	695	0.0	11	1
56	8	2	n03721384_5136	87	695	57.02509875300166	11	1
64	8	1	n04044716_8619	102	816	0.0	11	1
72	8	2	n04044716_8619	102	816	73.0379820829985	11	1
80	8	1	n04255586_62	116	926	0.0	11	1
88	8	1	n03483823_3411	71	562	0.0	11	1
96	8	1	n04587559_11857	136	1083	0.0	11	1
104	8	1	n02882647_20395	46	364	0.0	11	1
112	8	1	n04146614_10473	108	858	0.0	11	1
120	8	1	n01664990_10648	4	25	0.0	11	1
128	8	1	n02439033_15634	29	227	0.0	11	1
136	8	1	n04197391_3999	112	893	0.0	11	1
144	8	1	n04401680_26778	125	997	0.0	11	1
152	8	1	n04090263_13803	105	834	0.0	11	1
160	8	1	n03924679_9022	98	783	0.0	11	1
168	8	1	n03494278_30876	72	572	0.0	11	1
176	8	1	n02800213_4703	40	319	0.0	11	1
184	8	1	n02802215_9364	41	328	0.0	11	1
192	8	1	n01704323_8008	5	37	0.0	11	1
200	8	1	n01645776_9743	3	24	0.0	11	1
208	8	1	n01833805_11890	9	65	0.0	11	1
216	8	1	n01963571_16954	13	99	0.0	11	1
224	8	1	n03261776_25824	59	468	0.0	11	1
232	8	1	n03665924_26158	86	682	0.0	11	1
240	8	1	n01697457_1997	148	1180	0.0	11	1
248	8	1	n13111881_7817	146	1167	0.0	11	1
256	8	1	n04442441_3265	131	1042	0.0	11	1
264	8	1	n03760671_12018	90	714	0.0	11	1
272	8	1	n03400231_13472	65	513	0.0	11	1
280	8	1	n03642806_21320	83	661	0.0	11	1
288	8	1	n03646296_1689	84	666	0.0	11	1
296	8	1	n07756951_9462	141	1128	0.0	11	1
304	8	1	n03063599_5015	52	416	0.0	11	1
312	8	2	n03063599_5015	52	416	313.0343515679997	11	1
320	8	1	n03394916_36485	63	502	0.0	11	1
328	8	1	n03345487_11865	61	481	0.0	11	1
336	8	1	n02432983_24646	28	222	0.0	11	1
344	8	1	n02374451_11539	26	201	0.0	11	1
352	8	1	n03038480_199	51	402	0.0	11	1
360	8	1	n03793489_8932	93	744	0.0	11	1
368	8	2	n03793489_8932	93	744	369.0260511640008	11	1
376	8	1	n04482393_13270	133	1057	0.0	11	1
384	8	1	n02799175_13505	39	306	0.0	11	1
392	8	1	n02054036_9789	16	128	0.0	11	1
400	8	1	n02998003_7158	50	400	0.0	11	1
408	8	2	n02998003_7158	50	400	409.02551110900094	11	1
416	8	1	n03541923_9436	75	600	0.0	11	1
424	8	1	n02481823_20882	33	261	0.0	11	1
432	8	1	n03335030_10544	60	473	0.0	11	1
440	8	1	n02445715_15094	30	236	0.0	11	1
448	8	1	n03255030_11168	58	457	0.0	11	1
456	8	1	n03359137_39086	62	494	0.0	11	1
464	8	1	n02472293_131	31	242	0.0	11	1
472	6	-2	n/a	n/a	n/a	0.0	11	1
